"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"narrow-high-speed-density"
"08/13/2019 23:45:01:651 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"8","4","1500","0.05","bus flag","7","1.0272121733094888","0.03333333333333333","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","5","1.1086325088224203","0.041666666666666664","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","8","1.1300205066751288","0.03333333333333333","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","7","1.0347385508180564","0.041666666666666664","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","8","1.0547835972185875","0.041666666666666664","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","8","1.2017707938702906","0.03333333333333333","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","7","1.0987013028842072","0.058333333333333334","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","6","0.9856818033243285","0.05","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","8","1.0272121733094888","0.03333333333333333","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","9","1.1300205060698203","0.03333333333333333","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","9","1.201770793870031","0.03333333333333333","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","6","1.069679648253673","0.05","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","9","1.0554474371760016","0.041666666666666664","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","8","0.9989722672357916","0.058333333333333334","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","10","1.149446538893137","0.041666666666666664","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","9","1.0272121733094888","0.03333333333333333","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","10","1.2017707938700264","0.03333333333333333","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","7","0.98557969983483","0.05","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","8","1.098701302884207","0.058333333333333334","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","10","1.0574991110469865","0.041666666666666664","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","7","1.0696797058698233","0.05","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","10","1.0418535658014696","0.05","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","11","1.149449561368217","0.041666666666666664","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","11","1.0901281315033617","0.041666666666666664","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","9","1.021498567762481","0.06666666666666667","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","8","1.011445204499306","0.06666666666666667","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","9","1.0987013028842072","0.058333333333333334","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","11","1.0574991110469865","0.041666666666666664","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","12","1.1494503104607434","0.041666666666666664","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","12","1.0901281315033617","0.041666666666666664","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","8","1.0869413144742779","0.058333333333333334","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","11","1.0418337545550844","0.05","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","12","1.0574991110469867","0.041666666666666664","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","13","1.0901281315033617","0.041666666666666664","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","13","1.1406922260361245","0.058333333333333334","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","10","1.0987013028842072","0.058333333333333334","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","10","1.020456975186088","0.06666666666666667","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","9","1.032003365260387","0.075","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","12","1.0615952820818753","0.058333333333333334","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","13","1.0574991110469862","0.041666666666666664","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","9","1.0869680919556644","0.058333333333333334","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","14","1.0717897625049684","0.05","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","11","1.0987013028842072","0.058333333333333334","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","14","1.1381497289875326","0.06666666666666667","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","14","1.0934307472733291","0.058333333333333334","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","13","1.0615952767620298","0.058333333333333334","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","11","1.020439961320366","0.06666666666666667","0","0","0","0","0","0"
