"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"mid-mid-speed-density"
"08/14/2019 11:56:22:883 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"6","6","1000","0.05","bus flag","23","1.0300417213236208","0.05","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","20","1.0632606955207435","0.05555555555555556","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","21","0.95687406243264","0.05","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","16","1.081710006919709","0.05","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","20","1.0339529686525506","0.06111111111111111","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","24","1.0471444611898928","0.05","0","0","0","0","0","0"
"1","6","1000","0.05","bus flag","20","1.0773540627358642","0.05555555555555556","0","0","0","0","0","0"
"3","6","1000","0.05","bus flag","15","1.0706236388974217","0.06111111111111111","0","0","0","0","0","0"
"8","6","1000","0.05","bus flag","18","1.0563371708726674","0.06666666666666667","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","22","0.973847834381127","0.05","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","21","1.070818830451783","0.06111111111111111","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","17","0.8510394852054506","0.05","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","25","0.955284282401035","0.05","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","21","1.0469177088730812","0.06666666666666667","0","0","0","0","0","0"
"1","6","1000","0.05","bus flag","21","1.087154967406328","0.06111111111111111","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","23","0.9758157177354531","0.05","0","0","0","0","0","0"
"8","6","1000","0.05","bus flag","19","1.1449579613892793","0.07222222222222222","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","22","1.0709616129731048","0.06111111111111111","0","0","0","0","0","0"
"3","6","1000","0.05","bus flag","16","1.0768611954386211","0.06666666666666667","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","18","0.8186286505893499","0.05555555555555556","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","26","1.0601241264060497","0.05555555555555556","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","24","0.9383175950550974","0.05","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","22","1.0226385627801975","0.06666666666666667","0","0","0","0","0","0"
"1","6","1000","0.05","bus flag","22","0.9905181870930239","0.07777777777777778","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","23","1.0709807644254268","0.06111111111111111","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","25","0.8387024248353669","0.05","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","27","1.0063882151716104","0.05555555555555556","0","0","0","0","0","0"
"8","6","1000","0.05","bus flag","20","1.1181462283355983","0.07222222222222222","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","19","0.8793304476676704","0.05555555555555556","0","0","0","0","0","0"
"3","6","1000","0.05","bus flag","17","0.9834805570754392","0.07777777777777778","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","23","1.043434349724202","0.06666666666666667","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","26","0.939070319975498","0.05555555555555556","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","28","1.061741777737524","0.05555555555555556","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","24","1.0552597097411527","0.06111111111111111","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","20","1.0250089266166584","0.05555555555555556","0","0","0","0","0","0"
"1","6","1000","0.05","bus flag","23","1.0444946304866698","0.07777777777777778","0","0","0","0","0","0"
"8","6","1000","0.05","bus flag","21","1.0618437677019943","0.07777777777777778","0","0","0","0","0","0"
"3","6","1000","0.05","bus flag","18","1.0555595411079033","0.07777777777777778","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","24","1.0551660372196603","0.07222222222222222","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","27","0.9723845015044937","0.06111111111111111","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","29","0.8189648911036743","0.05555555555555556","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","25","0.8741384185768527","0.06666666666666667","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","21","1.0629928843913483","0.05555555555555556","0","0","0","0","0","0"
"8","6","1000","0.05","bus flag","22","0.9116711081716706","0.07777777777777778","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","30","0.9085513349096328","0.05555555555555556","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","25","1.004223373335171","0.07222222222222222","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","28","0.9876761294272528","0.06666666666666667","0","0","0","0","0","0"
"3","6","1000","0.05","bus flag","19","1.0383214029318217","0.08888888888888888","0","0","0","0","0","0"
"1","6","1000","0.05","bus flag","24","0.9884206752624453","0.07777777777777778","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","26","0.8312524817768913","0.07222222222222222","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","22","0.8589103958948779","0.05555555555555556","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","31","1.0488367695584762","0.06111111111111111","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","26","0.969336125288852","0.06666666666666667","0.26615647821738264","0","0.26615647821738264","2","0","2"
"8","6","1000","0.05","bus flag","23","0.9110875285481794","0.07777777777777778","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","29","0.9941818546071768","0.06666666666666667","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","27","0.9720492411061489","0.07777777777777778","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","23","1.0242547158291355","0.06111111111111111","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","32","1.0674776668977655","0.06666666666666667","0","0","0","0","0","0"
"1","6","1000","0.05","bus flag","25","0.946037266148868","0.08333333333333333","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","30","0.9951050812392394","0.06666666666666667","0","0","0","0","0","0"
"3","6","1000","0.05","bus flag","20","0.9997931556772923","0.1","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","27","1.0301273559089719","0.06666666666666667","0.26615647821738264","0","0.26615647821738264","2","0","2"
"8","6","1000","0.05","bus flag","24","0.9843492955763035","0.08333333333333333","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","33","1.0771669423811394","0.07222222222222222","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","28","1.0140198348276663","0.08333333333333333","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","24","1.0690020646260392","0.06666666666666667","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","31","0.9725738791589013","0.06111111111111111","0.23783503103973658","0","0.23783503103973658","3","0","3"
"1","6","1000","0.05","bus flag","26","0.7845406819882365","0.08333333333333333","0","0","0","0","0","0"
"7","6","1000","0.05","bus flag","28","1.0396556958755878","0.07777777777777778","0.26615647821738264","0","0.26615647821738264","2","0","2"
"6","6","1000","0.05","bus flag","34","0.9819593265098524","0.07222222222222222","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","32","0.9419741037218532","0.06111111111111111","0.11858378367089983","-6.674636979369097E-4","0.23783503103973658","6","3","3"
"8","6","1000","0.05","bus flag","25","1.0629725617950943","0.08888888888888888","0","0","0","0","0","0"
"2","6","1000","0.05","bus flag","25","1.0025251170405907","0.07222222222222222","0","0","0","0","0","0"
"4","6","1000","0.05","bus flag","29","1.0537235587692544","0.08888888888888888","0","0","0","0","0","0"
"3","6","1000","0.05","bus flag","21","0.9671177185927021","0.10555555555555556","0","0","0","0","0","0"
"6","6","1000","0.05","bus flag","35","1.0614459041745745","0.07222222222222222","0","0","0","0","0","0"
"5","6","1000","0.05","bus flag","33","0.9272729007286697","0.05555555555555556","0.22642903200799344","-6.674636979369097E-4","0.3399772798609586","8","3","2.5"
"7","6","1000","0.05","bus flag","29","1.0387506187847013","0.07777777777777778","0.26615647821738264","0","0.26615647821738264","2","0","2"
"1","6","1000","0.05","bus flag","27","0.9493420515881755","0.08333333333333333","0","0","0","0","0","0"
