"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_fixingbug.nlogo"
"narrow-low-speed-density"
"08/13/2019 00:45:33:681 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"1","4","500","0.05","bus flag","6","1.224392554682079","0.008333333333333333","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","4","0.5523773595977307","0.008333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","16","1.1638313253574584","0.008333333333333333","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","9","1.2755110405410783","0.008333333333333333","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","4","1.0275451191910177","0.008333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","10","1.247899082989294","0.008333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","21","1.210349851020878","0.016666666666666666","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","4","1.0503862855178616","0.008333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","7","1.224392555075533","0.008333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","17","1.1638313253574584","0.008333333333333333","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","10","1.275510104525209","0.008333333333333333","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","5","0.5523773595977307","0.008333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","8","1.224392555128265","0.008333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","11","1.247899082989294","0.008333333333333333","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","5","1.0275451191910177","0.008333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","18","1.1638313253574584","0.008333333333333333","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","11","1.2755100877232002","0.008333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","9","1.2243925551353314","0.008333333333333333","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","5","1.112457973733238","0.016666666666666666","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","19","1.1990717791216943","0.016666666666666666","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","6","1.0275451191910177","0.008333333333333333","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","12","1.2755100874215948","0.008333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","12","1.247899082989294","0.008333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","22","1.210349858037079","0.016666666666666666","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","10","1.046086635413648","0.008333333333333333","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","6","0.9751424144246328","0.025","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","11","0.549044098281067","0.008333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","13","1.247899082989294","0.008333333333333333","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","13","1.2755100874161809","0.008333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","12","0.07356074977038028","0.008333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","23","1.2253760501217206","0.025","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","20","1.1990717791216943","0.016666666666666666","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","13","0.017203861440579508","0.008333333333333333","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","6","1.134063927590678","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","7","1.0688957829670032","0.016666666666666666","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","14","1.2755100874160836","0.008333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","14","0.002304967762110272","0.008333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","15","3.0881883132561835E-4","0.008333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","14","1.1951474350105427","0.03333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","21","1.1990717791216943","0.016666666666666666","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","7","0.9685287639054403","0.025","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","16","4.137544661102214E-5","0.008333333333333333","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","15","1.2688003087806776","0.008333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","17","5.543468884047703E-6","0.008333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","24","1.2253760502056847","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","8","1.1256038077041957","0.025","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","7","1.134063927590678","0.025","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","16","1.089738237410804","0.016666666666666666","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","22","1.1990717791216943","0.016666666666666666","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","18","0.5629874707714425","0.016666666666666666","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","25","1.2253760502169342","0.025","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","8","0.9674361983875445","0.025","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","17","1.1394712560877367","0.016666666666666666","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","23","1.1920470083196228","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","9","1.1256038077041957","0.025","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","15","1.1945910719512787","0.03333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","19","0.56298714916953","0.016666666666666666","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","18","1.1637522996267176","0.016666666666666666","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","26","1.225376050218441","0.025","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","8","1.1340639275906783","0.025","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","9","0.8024012919748224","0.025","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","24","1.1920470083196228","0.025","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","19","1.1672506620141037","0.016666666666666666","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","20","0.7594597108754021","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","10","1.1256038077041957","0.025","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","16","1.1945520456564545","0.03333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","27","1.2253760502186433","0.025","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","9","1.1340639275906783","0.025","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","20","1.1677235715693417","0.016666666666666666","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","25","1.1920470083196228","0.025","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","10","0.8584148833982383","0.025","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","21","0.7594686029834721","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","11","1.1256038077041957","0.025","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","28","1.2253760502186701","0.025","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","21","1.2057863234948927","0.03333333333333333","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","10","1.134063927590678","0.025","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","17","1.1945515210707818","0.03333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","26","1.1920470083196228","0.025","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","22","0.7435049495028833","0.03333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","29","1.2216381405117156","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","12","1.1256038077041957","0.025","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","11","0.8232937982936428","0.03333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","27","1.1920470083196228","0.025","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","11","1.134063927590678","0.025","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","22","1.2057905736793493","0.03333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","18","1.1945515352899587","0.03333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","23","0.74350521160807","0.03333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","30","1.2238099160686036","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","13","1.1256038077041957","0.025","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","28","1.1920470083196228","0.025","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","12","0.8994039631411829","0.03333333333333333","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","12","1.1406448371472833","0.03333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","31","1.225051832245934","0.025","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","23","1.2057911431297388","0.03333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","19","1.2061546786175288","0.041666666666666664","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","14","1.1168146914009673","0.03333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","29","1.1920470083196228","0.025","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","24","0.8000964818028835","0.041666666666666664","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","32","0.8879093193547044","0.025","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","13","0.849186224661585","0.03333333333333333","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","13","1.1405024749154777","0.03333333333333333","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","24","1.189000062586117","0.041666666666666664","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","33","0.8564256275900218","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","15","1.116814691400967","0.03333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","30","1.1920470083196228","0.025","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","20","1.206154679006271","0.041666666666666664","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","25","0.8000964856312557","0.041666666666666664","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","34","0.8387215138211476","0.025","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","14","0.9300582659799015","0.03333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","31","1.1920470083196228","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","16","1.1168146914009671","0.03333333333333333","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","14","1.0944987283587615","0.041666666666666664","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","25","1.189000070763703","0.041666666666666664","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","35","0.8363495224147455","0.025","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","21","1.2061546790587467","0.041666666666666664","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","26","0.8000964861444579","0.041666666666666664","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","15","0.9698689056477373","0.03333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","32","1.1920470083196228","0.025","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","36","0.8360317237773498","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","17","1.1380911666486522","0.041666666666666664","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","33","1.1920470083196228","0.025","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","15","1.0945154428058845","0.041666666666666664","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","37","0.8359891452192413","0.025","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","26","1.1695465192015344","0.05","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","16","0.9772188816831526","0.03333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","27","0.8000964862132252","0.041666666666666664","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","22","1.188659333627377","0.05","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","34","1.1462096154584895","0.03333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","38","0.8359834405578699","0.025","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","18","1.1380911666486522","0.041666666666666664","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","17","0.9782327962714595","0.03333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","39","0.8359826762491943","0.025","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","28","0.8000964862224389","0.041666666666666664","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","16","1.117425910069172","0.05","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","27","1.1476070290245375","0.05","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","35","1.1482346590912766","0.03333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","40","0.9298020087295881","0.03333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","23","0.796718743268673","0.05","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","18","1.0391640213489286","0.041666666666666664","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","19","1.1246083970026228","0.05","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","29","0.6805444795236271","0.041666666666666664","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","41","0.9298019984397654","0.03333333333333333","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","36","1.1462388353082489","0.03333333333333333","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","17","0.8304651682830464","0.05","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","28","1.1649450556955259","0.05","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","19","1.038350107381418","0.041666666666666664","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","42","0.9298019970611383","0.03333333333333333","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","30","0.7298800379501329","0.041666666666666664","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","24","0.8370756321171019","0.05","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","37","1.146193872497522","0.03333333333333333","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","20","1.125152455178591","0.05","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","43","0.9298019968764303","0.03333333333333333","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","29","1.1682362210322743","0.05","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","31","0.7860706792163054","0.041666666666666664","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","20","1.0378896687534658","0.041666666666666664","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","18","1.0085560270891123","0.058333333333333334","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","38","1.1461930653169425","0.03333333333333333","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","44","0.9298019968516831","0.03333333333333333","0","0","0","0","0","0"
"7","4","500","0.05","bus flag","25","1.0406557660136249","0.058333333333333334","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","39","1.1403136259842885","0.025","-0.0019311981577878612","0","-0.0019311981577878612","0","0","0"
"1","4","500","0.05","bus flag","32","0.7979614553758395","0.041666666666666664","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","21","1.0378816232935697","0.041666666666666664","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","30","1.1473729419634462","0.041666666666666664","0.41499784872438283","0","0.41499784872438283","2","0","2"
"6","4","500","0.05","bus flag","45","0.8222295819297427","0.025","-0.001727848568332746","0","-0.001727848568332746","1","0","1"
"8","4","500","0.05","bus flag","21","1.1241720042858645","0.05","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","19","0.9139135955815633","0.06666666666666667","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","40","1.108183402262048","0.041666666666666664","-0.0019311981577878612","0","-0.0019311981577878612","0","0","0"
"6","4","500","0.05","bus flag","46","0.8222295819291504","0.025","-0.001727848568332746","0","-0.001727848568332746","1","0","1"
"1","4","500","0.05","bus flag","33","0.6150080893584496","0.041666666666666664","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","22","1.0378815093274096","0.041666666666666664","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","31","1.147409878259879","0.041666666666666664","0.41499784872438283","0","0.41499784872438283","2","0","2"
"7","4","500","0.05","bus flag","26","1.1745004128420038","0.058333333333333334","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","47","0.7348265187912392","0.025","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
"4","4","500","0.05","bus flag","41","1.108183402258313","0.041666666666666664","-0.0019311981577878612","0","-0.0019311981577878612","0","0","0"
"1","4","500","0.05","bus flag","34","0.5764662736544525","0.041666666666666664","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","48","0.7348265187912285","0.025","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
"8","4","500","0.05","bus flag","22","1.1164666615187324","0.05","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","23","1.0378815113622408","0.041666666666666664","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","32","1.1474148306823189","0.041666666666666664","0.41499784872438283","0","0.41499784872438283","2","0","2"
"5","4","500","0.05","bus flag","20","1.0556416955624905","0.06666666666666667","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","49","0.7933209405028092","0.03333333333333333","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
"1","4","500","0.05","bus flag","35","0.5705272866698592","0.041666666666666664","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","42","1.0965547823894486","0.05","-0.0019311981577878612","0","-0.0019311981577878612","0","0","0"
"6","4","500","0.05","bus flag","50","0.7933209405028091","0.03333333333333333","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
"3","4","500","0.05","bus flag","33","0.6674604285443583","0.041666666666666664","0.41499784872438283","0","0.41499784872438283","2","0","2"
"7","4","500","0.05","bus flag","27","1.1662934903745399","0.06666666666666667","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","24","1.0578076834062546","0.05","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","36","0.5697315831246776","0.041666666666666664","0","0","0","0","0","0"
"8","4","500","0.05","bus flag","23","1.1436308361696075","0.058333333333333334","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","51","0.7933209405028091","0.03333333333333333","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
"5","4","500","0.05","bus flag","21","1.0494552343002723","0.06666666666666667","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","43","1.080487951338999","0.05","-0.0019311981577878612","0","-0.0019311981577878612","0","0","0"
"1","4","500","0.05","bus flag","37","0.5696249750224109","0.041666666666666664","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","34","0.7000797636199246","0.041666666666666664","0.41499784872438283","0","0.41499784872438283","2","0","2"
"2","4","500","0.05","bus flag","25","1.05780768347602","0.05","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","52","0.8470077033063304","0.041666666666666664","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
"7","4","500","0.05","bus flag","28","1.1262295626675451","0.06666666666666667","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","38","0.5696106917035321","0.041666666666666664","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","44","0.9912240705893192","0.041666666666666664","0.0465177196850437","0","0.0465177196850437","1","0","0.5"
"3","4","500","0.05","bus flag","35","0.8950308906472101","0.041666666666666664","0.41499784872438283","0","0.41499784872438283","2","0","2"
"8","4","500","0.05","bus flag","24","1.1555849675900558","0.075","0","0","0","0","0","0"
"6","4","500","0.05","bus flag","53","0.8470077033063304","0.041666666666666664","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
"5","4","500","0.05","bus flag","22","1.0723600671704612","0.06666666666666667","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","39","0.5696087780291127","0.041666666666666664","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","26","1.0505807664389843","0.058333333333333334","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","45","0.9798247018748625","0.05","0.0465177196850437","0","0.0465177196850437","1","0","0.5"
"3","4","500","0.05","bus flag","36","1.1089676117929392","0.041666666666666664","0.41499784872438283","0","0.41499784872438283","2","0","2"
"6","4","500","0.05","bus flag","54","0.8902762059363747","0.05","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
"7","4","500","0.05","bus flag","29","1.167277536097699","0.075","0","0","0","0","0","0"
"1","4","500","0.05","bus flag","40","0.6477995034124938","0.05","0","0","0","0","0","0"
"5","4","500","0.05","bus flag","23","0.9648048372701823","0.06666666666666667","0","0","0","0","0","0"
"3","4","500","0.05","bus flag","37","1.1500424368817725","0.05","0.41499784872438283","0","0.41499784872438283","2","0","2"
"8","4","500","0.05","bus flag","25","1.1556976835610078","0.075","0","0","0","0","0","0"
"2","4","500","0.05","bus flag","27","1.0501663685802807","0.058333333333333334","0","0","0","0","0","0"
"4","4","500","0.05","bus flag","46","1.0499656398900015","0.05","0.0465177196850437","0","0.0465177196850437","1","0","0.5"
"6","4","500","0.05","bus flag","55","0.890301608338755","0.05","-0.0014763078742170421","0","-0.0014763078742170421","2","0","1"
