"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"flow-on-x-8"
"08/16/2019 14:23:13:955 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"231","8","600","0.05","backing building","36000","2.754129720078483","2.2692333428887417","2.8479806317926264","184","6.166666666666667","4.741935483870968"
"233","8","600","0.05","backing building","36000","1.1893769494182649","1.328597685529094","1.166173493399794","120","5.2","3.1333333333333333"
"234","8","600","0.05","backing building","36000","0.8208549177602837","0.7368107679656717","0.8284952950143394","110","4.666666666666667","2.909090909090909"
"235","8","600","0.05","backing building","36000","2.5749359867139043","2.300451552992518","2.637675285850221","243","7.5","5.228571428571429"
"238","8","600","0.05","backing building","36000","1.1247997498492757","3.361321922228221","0.9892529515232787","87","5.5","2.303030303030303"
"239","8","600","0.05","backing building","36000","0.9770281172801011","2.2025005010745553","0.7003085467458696","108","4.571428571428571","2.4516129032258065"
"237","8","600","0.05","backing building","36000","1.8058906570883946","2.494041938386669","1.6635145299232341","128","4.166666666666667","3.5517241379310347"
"240","8","600","0.05","backing building","36000","1.207143163066232","1.7522494521077745","1.0658193103517581","117","4","3.2962962962962963"
"242","8","700","0.05","bus flag","36000","1.2818609794048108","2.8989611154717494","1.2369415311807286","152","7","4.027777777777778"
"241","8","700","0.05","bus flag","36000","1.8148168118426513","0.8950220267129545","1.9600475673894455","179","7","3.6052631578947367"
"245","8","700","0.05","bus flag","36000","1.395281955708934","1.6439661824477518","1.3697758811716194","142","3.25","3.3076923076923075"
"244","8","700","0.05","bus flag","36000","1.2452309055329633","1.2724493335169562","1.2406945008689647","197","7","4.305555555555555"
"248","8","700","0.05","bus flag","36000","2.4349620130715546","1.0375746623789521","2.6890324404702093","147","3.8333333333333335","3.757575757575758"
"236","8","600","0.05","backing building","36000","1.1345900407013674","1.0356903251652874","1.1391900274704876","248","9","5.348837209302325"
"246","8","700","0.05","bus flag","36000","1.4342501458301877","0.7560252952284736","1.544658842439769","266","6.857142857142857","5.069767441860465"
"243","8","700","0.05","bus flag","36000","1.7621387036197373","2.242705655065782","1.5798546875539963","198","5.363636363636363","4.793103448275862"
"250","8","700","0.05","bus flag","36000","1.3208037481772106","1.5316041239416882","1.268103654236091","144","3.625","3.59375"
"247","8","700","0.05","bus flag","36000","4.452153866797291","4.495795105771148","4.449660081713069","174","10","4.4"
"253","8","700","0.05","backing road","36000","1.6082915373328632","1.7664442839484227","1.5803822291065879","123","3.5","3"
"249","8","700","0.05","bus flag","36000","1.8359146234672619","0.7495767014262995","1.8576413819080806","254","5","4.98"
"252","8","700","0.05","backing road","36000","1.8092767832344305","1.561686486731002","1.8345410992041686","286","7.6","5.061224489795919"
"251","8","700","0.05","backing road","36000","2.86120765794096","10.803410902029489","1.0962736036990648","147","6.166666666666667","4.074074074074074"
"256","8","700","0.05","backing road","36000","1.0627047233169338","0.7070432302669882","1.176516401092916","115","4.75","3.08"
"255","8","700","0.05","backing road","36000","2.4869973890388875","2.9018828546945943","2.34870223382032","315","8","5.410256410256411"
"257","8","700","0.05","backing road","36000","1.2630599271849432","1.6274754259444428","1.145506540488331","161","5.2","3.5161290322580645"
"254","8","700","0.05","backing road","36000","2.386122704728772","6.171222338487007","2.0420227380234786","220","14.333333333333334","5.363636363636363"
"261","8","700","0.05","backing footway","36000","1.7445830670913214","1.326462925751999","1.819630271947097","168","3.7142857142857144","3.641025641025641"
"259","8","700","0.05","backing road","36000","1.9391631405823035","0.7293949998508829","2.055487000268018","296","5.2","5.1923076923076925"
"263","8","700","0.05","backing footway","36000","1.0928849339907127","0.6250197821012051","1.1448699508673252","143","4.25","3.5"
"258","8","700","0.05","backing road","36000","1.094826268518101","1.605000460771472","1.0555820998832262","282","7","4.884615384615385"
"262","8","700","0.05","backing footway","36000","1.7472059751604834","1.7213179957198552","1.748971064667799","202","5","4.25"
"260","8","700","0.05","backing road","36000","2.525110862003144","3.043610894268929","2.3954858539366986","262","8.875","5.96875"
"265","8","700","0.05","backing footway","36000","1.4394790558510897","1.4953646317581892","1.4243748461464683","236","6.5","4.621621621621622"
"267","8","700","0.05","backing footway","36000","1.897488387651109","2.3035414655789808","1.8851837489260221","149","7","4.303030303030303"
"271","8","700","0.05","backing building","36000","1.1733914804193615","1.2380679853571064","1.1631794006923493","171","4.666666666666667","3.763157894736842"
"264","8","700","0.05","backing footway","36000","4.125493265374809","3.2297316811893397","4.246542128102576","235","5.4","5.621621621621622"
"268","8","700","0.05","backing footway","36000","1.9296367979230955","2.966984638274952","1.702716957846127","184","6.428571428571429","4.34375"
"269","8","700","0.05","backing footway","36000","1.9329375691113808","3.4582607667099445","1.589739849651704","297","9.777777777777779","5.225"
"270","8","700","0.05","backing footway","36000","1.8457916510690309","1.541570322170233","1.8938265977372617","241","7.166666666666667","5.2105263157894735"
"272","8","700","0.05","backing building","36000","0.8703249712188511","0.5794467184742528","0.8945648256142343","139","2","3.6944444444444446"
"266","8","700","0.05","backing footway","36000","2.521951018746736","3.6014312812870584","2.245161207838962","294","7.5","5.615384615384615"
"278","8","700","0.05","backing building","36000","1.1022365561513547","0.8389131324996004","1.1160956837119735","133","3.5","3.3157894736842106"
"275","8","700","0.05","backing building","36000","1.0490232764948244","0.43109523663457355","1.2228155377055197","160","4.333333333333333","3.78125"
"273","8","700","0.05","backing building","36000","3.4578782822175445","0.3143308745643063","3.7977212452070845","201","4.25","4.972972972972973"
"277","8","700","0.05","backing building","36000","0.7679672334883246","0.5412498662856287","0.780922511614193","160","4","4.3428571428571425"
"274","8","700","0.05","backing building","36000","2.0778725315841724","0.9768754129984956","2.3924431368943657","227","5.9","4.8"
"280","8","700","0.05","backing building","36000","1.2059607159848362","-0.0013004868760138066","1.2695007792933022","114","2.5","2.8684210526315788"
"282","8","800","0.05","bus flag","36000","0.9581994419522293","0.6657008210594464","0.998544079316751","106","4","3.103448275862069"
"276","8","700","0.05","backing building","36000","2.2023451415123936","26.045110983916828","0.9135469878689103","197","12","4.675675675675675"
"279","8","700","0.05","backing building","36000","3.4603832086579396","2.3415605912749364","3.6779320509268567","201","5.714285714285714","4.472222222222222"
"281","8","800","0.05","bus flag","36000","2.1013457116999397","1.5969229013777888","2.1705802150774898","272","6","4.509803921568627"
"283","8","800","0.05","bus flag","36000","2.3990110373452542","4.341708015004461","2.2750091026010493","275","8","5.340425531914893"
"286","8","800","0.05","bus flag","36000","1.4007996102750757","1.2850160873009828","1.427518884807559","267","7.555555555555555","5.102564102564102"
"288","8","800","0.05","bus flag","36000","1.3023070923296616","1.8245134705443404","1.2429654584416299","252","4.8","5.181818181818182"
"287","8","800","0.05","bus flag","36000","5.576499717555022","0.8249365838614515","6.218602843729829","207","4.6","4.972972972972973"
"289","8","800","0.05","bus flag","36000","1.3560353540331505","1.4687185891800587","1.3243431941480825","188","5.333333333333333","4.375"
"284","8","800","0.05","bus flag","36000","2.0470999827655234","2.772768430064597","1.9563914268531393","323","7.166666666666667","5.833333333333333"
"290","8","800","0.05","bus flag","36000","1.2466770125546691","1.590493076730552","1.2050023381091073","175","6.5","4.515151515151516"
"285","8","800","0.05","bus flag","36000","7.722596212595406","3.634789798140794","8.037042859861145","300","8","7.076923076923077"
"291","8","800","0.05","backing road","36000","1.5028973011117266","0.39933193553312024","1.6228500582398355","313","4.4","6.326086956521739"
"297","8","800","0.05","backing road","36000","1.5278520432750495","1.5120534905345167","1.5308329022826972","337","7.4","4.962264150943396"
"292","8","800","0.05","backing road","36000","3.297621450660868","2.0859337434836567","3.494872937875762","313","5.714285714285714","6.348837209302325"
"298","8","800","0.05","backing road","36000","1.71370800839198","1.9754828443393322","1.666112583674279","254","7.5","4.409090909090909"
"294","8","800","0.05","backing road","36000","2.2573510668817613","2.0156006028347893","2.2955221927839142","209","7.666666666666667","4.2894736842105265"
"293","8","800","0.05","backing road","36000","3.2990327633547456","1.4906006847576174","3.467259003224247","311","8.75","6.4186046511627906"
"295","8","800","0.05","backing road","36000","3.2974147878757796","3.0216496384558464","3.3421334607546873","263","5.5","6.216216216216216"
"299","8","800","0.05","backing road","36000","1.5456281014106978","1.4108892132047715","1.562902317847355","172","6","3.641025641025641"
"303","8","800","0.05","backing footway","36000","1.773192264821421","1.3943708332346112","1.8442212832439482","153","4.666666666666667","3.90625"
"296","8","800","0.05","backing road","36000","6.232187630378171","3.050688465141514","6.884802843760049","317","6.75","6.743589743589744"
"301","8","800","0.05","backing footway","36000","2.6926026788075674","3.9416750549613093","2.493886618964926","274","7","5.113636363636363"
"300","8","800","0.05","backing road","36000","3.240633817150562","3.0099025064199316","3.2609924622150297","181","7.666666666666667","4.647058823529412"
"302","8","800","0.05","backing footway","36000","1.503220772101525","0.8466704335240939","1.5469907946733539","247","5.666666666666667","5.111111111111111"
"305","8","800","0.05","backing footway","36000","1.2029707975819215","1.1389636552144475","1.2180313016683866","145","4","3.323529411764706"
"304","8","800","0.05","backing footway","36000","2.1973335094254236","4.181779867154045","2.044683789600144","294","8","5.038461538461538"
"306","8","800","0.05","backing footway","36000","2.2688391017183878","4.014138627742456","1.9386472994976178","237","6.428571428571429","5.1891891891891895"
"308","8","800","0.05","backing footway","36000","2.365083684103588","1.1864807677262477","2.5021305348451395","249","5.4","5.162790697674419"
"310","8","800","0.05","backing footway","36000","1.6861857570447458","1.9413991696651667","1.6351430745206614","282","5.666666666666667","5.133333333333334"
"309","8","800","0.05","backing footway","36000","2.0042357766892054","1.69485320163943","2.0705320427713","281","5.444444444444445","5.523809523809524"
"307","8","800","0.05","backing footway","36000","2.1493849499959614","2.7611713929948962","2.069586718300448","284","8","5.130434782608695"
"311","8","800","0.05","backing building","36000","4.329032187465909","1.7037108045943317","4.732927784830768","302","7.666666666666667","6.564102564102564"
"312","8","800","0.05","backing building","36000","4.369887068364818","2.0898984470856177","4.784430454051946","219","6.333333333333333","5.484848484848484"
"313","8","800","0.05","backing building","36000","1.636144415232411","0.4036926053583258","1.7442542231161027","367","9.4","5.614035087719298"
"314","8","800","0.05","backing building","36000","2.5024328994521987","4.276346435507633","2.236345869043884","239","9.666666666666666","4.525"
"319","8","800","0.05","backing building","36000","1.9911452083645438","1.3657217463578561","2.038051968015046","172","5.333333333333333","3.9"
"316","8","800","0.05","backing building","36000","2.1363548126507235","1.384016892376786","2.2344858457299326","256","7","4.6521739130434785"
"320","8","800","0.05","backing building","36000","0.81438853509235","0.6406242199693303","0.8372522607664313","185","6.4","4.026315789473684"
"317","8","800","0.05","backing building","36000","2.156466341887139","1.7565173363417341","2.2453438986750065","340","7.2","5.955555555555556"
"315","8","800","0.05","backing building","36000","3.8180878507381646","4.343321518663518","3.7464650778392534","363","7.666666666666667","7.204545454545454"
"321","8","900","0.05","bus flag","36000","3.5361633707982127","2.611156076377611","3.6871849698872907","345","6.5","5.979591836734694"
"323","8","900","0.05","bus flag","36000","1.6489026139153795","2.262329032244459","1.5555551154739984","257","6.714285714285714","4.565217391304348"
"318","8","800","0.05","backing building","36000","2.624763940308956","1.8738923503026161","2.784523853076263","405","7.3","7.0638297872340425"
"324","8","900","0.05","bus flag","36000","1.0901146188109223","0.6570815393715032","1.2475811931525291","212","5.416666666666667","4.454545454545454"
"322","8","900","0.05","bus flag","36000","3.6218607295166723","1.6591284104476884","3.9993092524145553","409","8.8","6.173076923076923"
"326","8","900","0.05","bus flag","36000","2.9280036084812666","1.273934601718492","3.395457893001182","296","5.3076923076923075","4.934782608695652"
"328","8","900","0.05","bus flag","36000","2.00301937900649","1.8908867540792864","2.0310525352382904","375","6.230769230769231","5.653846153846154"
"325","8","900","0.05","bus flag","36000","2.7426756337094527","5.081754473923884","2.304098351169246","350","7.666666666666667","5.854166666666667"
"329","8","900","0.05","bus flag","36000","3.2172853494314273","3.3031534913807192","3.2001117210415684","386","9.3","5.86"
"332","8","900","0.05","backing road","36000","1.9245953565673903","1.7815336938250121","1.9538579694010585","255","6.555555555555555","4.454545454545454"
"330","8","900","0.05","bus flag","36000","6.948582542403992","2.593478836749815","7.220776524007378","364","7.666666666666667","7.104166666666667"
"327","8","900","0.05","bus flag","36000","1.7101917716871204","1.6424319123557496","1.717250090367471","298","8.4","5.333333333333333"
"331","8","900","0.05","backing road","36000","2.741057988781788","3.353564716152668","2.561787727112263","318","8.083333333333334","5.390243902439025"
"334","8","900","0.05","backing road","36000","4.947330727930359","-0.0030484306004865402","5.08484126011177","209","3","5.722222222222222"
"335","8","900","0.05","backing road","36000","2.9954774396211685","2.7059312352735407","3.0575230548385197","357","8.777777777777779","6.619047619047619"
"336","8","900","0.05","backing road","36000","2.036590814042831","1.242369307564462","2.218127158380743","213","4.875","4.9714285714285715"
"337","8","900","0.05","backing road","36000","9.62123804083796","0.5108934541715673","10.468711955876696","382","5.25","8.395348837209303"
"338","8","900","0.05","backing road","36000","1.9956180496185933","4.617822714396343","1.63142295728835","242","12.4","5"
"342","8","900","0.05","backing footway","36000","1.9781879438808359","2.353452079528225","1.9312799269249123","382","9.428571428571429","5.642857142857143"
"339","8","900","0.05","backing road","36000","1.6500642548139395","2.090732231650795","1.5961049107114678","333","7.666666666666667","5.857142857142857"
"340","8","900","0.05","backing road","36000","5.215398525757586","2.3398045561317757","5.70278733416874","594","11.3","8.152542372881356"
"341","8","900","0.05","backing footway","36000","2.1913247235681963","2.341985284493008","2.18056325493071","366","8.25","5.946428571428571"
"333","8","900","0.05","backing road","36000","5.868695060720788","1.011324389943867","6.652141943104163","253","7.6","6.935483870967742"
"345","8","900","0.05","backing footway","36000","1.5526655713489617","1.449591494699088","1.5843806718566151","239","5.916666666666667","4.3076923076923075"
"344","8","900","0.05","backing footway","36000","1.9225698781707141","1.7650796387810435","1.9488182514023262","361","8.88888888888889","5.203703703703703"
"343","8","900","0.05","backing footway","36000","1.9234095470414465","1.5421177083276187","1.9657753068985377","375","7.333333333333333","6.12962962962963"
"346","8","900","0.05","backing footway","36000","1.7123656543472614","1.728115642292864","1.7086353940443555","234","6.888888888888889","4.526315789473684"
"350","8","900","0.05","backing footway","36000","1.9287491002628017","2.0081690880044323","1.9190242038046423","330","9.5","5.571428571428571"
"349","8","900","0.05","backing footway","36000","1.9424722166134312","2.621350977038036","1.7546972403257741","343","8.692307692307692","4.8936170212765955"
"347","8","900","0.05","backing footway","36000","1.973184568223051","1.612718922035567","2.0237762378633994","364","5.25","5.649122807017544"
"352","8","900","0.05","backing building","36000","3.0714187081972617","2.4836050443948188","3.1392433617129285","356","6.333333333333333","6.115384615384615"
"353","8","900","0.05","backing building","36000","2.0944053322854486","3.060954298075954","1.9563269086010902","228","5.666666666666667","4.619047619047619"
"348","8","900","0.05","backing footway","36000","2.147881569842393","3.396292816442045","1.7872294319358277","317","6.461538461538462","5.177777777777778"
"354","8","900","0.05","backing building","36000","2.4066131710051737","0.6596571661346218","2.6463914461834857","398","6.285714285714286","6.9411764705882355"
"355","8","900","0.05","backing building","36000","3.826098977372558","3.3435625156419095","3.890437172269977","330","10.333333333333334","5.955555555555556"
"356","8","900","0.05","backing building","36000","1.4447951325940118","1.0843580191553368","1.4742185704257402","265","5.5","4.959183673469388"
"351","8","900","0.05","backing building","36000","8.474998445732997","5.765873623211334","8.926519249486608","511","13.125","8.458333333333334"
"359","8","900","0.05","backing building","36000","1.9063434351904625","2.4626809590367507","1.8173294313750565","278","7.75","4.32"
"358","8","900","0.05","backing building","36000","1.9090613926594477","2.5305657757962186","1.7148412729292066","194","4.3","4.71875"
"357","8","900","0.05","backing building","36000","5.75928076414539","2.2897512584868878","5.995839594076651","321","6.666666666666667","6.840909090909091"
"361","8","1000","0.05","bus flag","36000","2.197788079000974","2.7625779577734857","2.1212064005233455","382","6.75","5.559322033898305"
"366","8","1000","0.05","bus flag","36000","2.0604496840835553","4.641953383572443","1.5533686002553808","394","6.454545454545454","5.767857142857143"
"363","8","1000","0.05","bus flag","36000","2.2585463982921903","4.663336116882041","1.8111436599498922","303","9.375","5.3023255813953485"
"362","8","1000","0.05","bus flag","36000","1.5198537486405441","1.0850108639934923","1.592327562748386","410","7.888888888888889","6.277777777777778"
"365","8","1000","0.05","bus flag","36000","7.276100438597963","15.32719779510117","6.212747957550367","461","10.857142857142858","7.264150943396227"
"360","8","900","0.05","backing building","36000","1.5023378649209858","1.4229218254227252","1.5172283723269095","252","8.833333333333334","6.21875"
"369","8","1000","0.05","bus flag","36000","1.5128885107840733","1.1540831819982604","1.558554643538632","333","6.285714285714286","5.254545454545455"
"368","8","1000","0.05","bus flag","36000","4.4970835658935515","2.498580285385628","4.782584034537541","428","10.125","6.196428571428571"
"364","8","1000","0.05","bus flag","36000","1.5627028906578515","0.8012029340853561","1.6798567301305427","351","5","5.980769230769231"
"371","8","1000","0.05","backing road","36000","4.531686770425888","3.4467060079760343","4.802931961038352","479","10","7.479166666666667"
"370","8","1000","0.05","bus flag","36000","1.8166815395277438","2.300545402297333","1.7794612423916212","323","7.75","5.615384615384615"
"367","8","1000","0.05","bus flag","36000","2.1807029430647353","2.067342153509828","2.1992108270736996","385","7","6.714285714285714"
"376","8","1000","0.05","backing road","36000","2.6829376249100436","1.9614025073327714","2.821103924020585","363","7.666666666666667","6.25531914893617"
"372","8","1000","0.05","backing road","36000","4.50073107690874","1.859590153380976","4.836876285357727","533","11","8.290909090909091"
"373","8","1000","0.05","backing road","36000","8.192342715910929","12.689094526232896","7.428743351893989","605","14.222222222222221","9"
"374","8","1000","0.05","backing road","36000","2.9393820632402887","4.239568706748061","2.7072058768996135","545","11.3","7.714285714285714"
"375","8","1000","0.05","backing road","36000","5.097174278407375","5.312310009463649","5.0604437877392305","320","9.428571428571429","6.195121951219512"
"378","8","1000","0.05","backing road","36000","1.2829195822254442","1.0376794504633184","1.3350983336641942","310","6.1","5.297872340425532"
"377","8","1000","0.05","backing road","36000","2.2569202632942287","2.9345886897996687","2.1484933150533574","356","10.75","5.4"
"379","8","1000","0.05","backing road","36000","3.808519372939738","1.3760086637649636","4.003120229673721","344","5.25","6.46"
"383","8","1000","0.05","backing footway","36000","1.556016404040172","1.1617832365287981","1.5792065903643702","228","6.333333333333333","4.098039215686274"
"381","8","1000","0.05","backing footway","36000","1.9386031337727871","1.4712686318333326","1.96196985886976","372","4.666666666666667","5.966666666666667"
"384","8","1000","0.05","backing footway","36000","1.5948532899342585","0.7593239691397695","1.65674435073385","309","6.25","5.2592592592592595"
"385","8","1000","0.05","backing footway","36000","2.0884627725447915","1.8767796369717353","2.121667970281741","325","6.375","5.372549019607843"
"386","8","1000","0.05","backing footway","36000","1.6235292996301771","1.9645872006221536","1.5656138070088987","369","6.111111111111111","5.9245283018867925"
"382","8","1000","0.05","backing footway","36000","2.8398300576801865","3.2994481612231557","2.6799628912304563","467","8.8125","7.086956521739131"
"387","8","1000","0.05","backing footway","36000","3.258584278658297","2.05928172030807","3.411222786084689","420","8.285714285714286","6.581818181818182"
"390","8","1000","0.05","backing footway","36000","2.4494899113526514","3.1286767076318633","2.3386022711437997","284","6.25","4.775510204081633"
"391","8","1000","0.05","backing building","36000","0.9136955546458703","0.8554292008170101","0.9228955052504273","349","6","5.175438596491228"
"380","8","1000","0.05","backing road","36000","3.877726755294348","1.5497828574277008","4.23985136162916","356","7.571428571428571","6.733333333333333"
"388","8","1000","0.05","backing footway","36000","3.528406761054651","2.3024035024032847","3.7008134693024983","593","7.222222222222222","8.25"
"392","8","1000","0.05","backing building","36000","1.8693722865449975","2.344934826057073","1.8113768548971843","224","7.8","4.512195121951219"
"389","8","1000","0.05","backing footway","36000","2.2269982612376773","1.6257789431140282","2.3021506760031336","505","7.5","6.953125"
"395","8","1000","0.05","backing building","36000","1.8297480235675478","2.205745605320144","1.7855130139495958","270","5.666666666666667","4.627450980392157"
"398","8","1000","0.05","backing building","36000","1.2033293246971402","0.5262397521893755","1.300056406483964","224","5.666666666666667","4.523809523809524"
"394","8","1000","0.05","backing building","36000","2.7673034148274125","2.592801552501256","2.790570329804233","441","7.25","6.383333333333334"
"393","8","1000","0.05","backing building","36000","4.519150383844574","1.8606664554535317","4.973037883813775","307","6.285714285714286","6.414634146341464"
"400","8","1000","0.05","backing building","36000","3.767632367438302","3.5885613839921464","3.803446564127534","389","8","7.044444444444444"
"396","8","1000","0.05","backing building","36000","2.603357536637003","4.596977416320256","2.294002727720637","484","11.555555555555555","6.551724137931035"
"401","8","1100","0.05","bus flag","36000","2.488050651656682","1.775515322369479","2.6354717542678268","507","8.083333333333334","7.068965517241379"
"399","8","1000","0.05","backing building","36000","2.440881239961323","1.7436001214893537","2.5106093518085206","386","8","6.92"
"403","8","1100","0.05","bus flag","36000","2.576005028356838","4.856780566276355","2.0783812746289456","429","8.25","6"
"402","8","1100","0.05","bus flag","36000","3.3162212143046963","1.883038627314322","3.5168667764833486","354","8.571428571428571","5.88"
"405","8","1100","0.05","bus flag","36000","1.9809318577762045","1.2525998495533903","2.155098207568617","365","8.090909090909092","6"
"404","8","1100","0.05","bus flag","36000","1.6551105849057808","0.787801290022278","1.796300470119374","308","6.285714285714286","6.1395348837209305"
"407","8","1100","0.05","bus flag","36000","1.396465277041041","1.1228831525623828","1.446715055006509","331","7.111111111111111","5.448979591836735"
"406","8","1100","0.05","bus flag","36000","1.8724301056396784","2.24885807897916","1.837682908100649","463","7.5","6.430769230769231"
"410","8","1100","0.05","bus flag","36000","2.2015287609168124","2.0636855853087868","2.226340532526257","321","7.333333333333333","5.1"
"409","8","1100","0.05","bus flag","36000","2.854613749290574","2.540390850795416","2.9037110771804424","513","10.9","6.3125"
"397","8","1000","0.05","backing building","36000","3.407936818770693","4.003565773300152","3.310973965707758","388","8.857142857142858","7.5813953488372094"
"412","8","1100","0.05","backing road","36000","1.8359757642308165","1.5445993955764807","1.900726068376225","259","8.375","5.333333333333333"
"408","8","1100","0.05","bus flag","36000","2.5726876954475904","1.8566962096021795","2.6731777285487013","475","6.75","7.385964912280702"
"411","8","1100","0.05","backing road","36000","3.853003274690343","4.003926342018115","3.8261725071654067","465","12.375","8.133333333333333"
"416","8","1100","0.05","backing road","36000","3.7902345374974424","3.9254573543573015","3.7550766051138793","507","11.692307692307692","7.1"
"418","8","1100","0.05","backing road","36000","3.9693895490025346","2.5958814325911383","4.109068340501999","495","9.166666666666666","7.4576271186440675"
"417","8","1100","0.05","backing road","36000","3.70920928753405","1.92620478619452","4.027602948487538","602","9.3","9.089285714285714"
"419","8","1100","0.05","backing road","36000","4.394792889793045","7.51721319903903","3.8543739901158554","451","9.555555555555555","7.019230769230769"
"413","8","1100","0.05","backing road","36000","3.713631921583938","2.4005052194075427","3.9523822310705548","540","11.6","7.709090909090909"
"422","8","1100","0.05","backing footway","36000","2.035353585872566","2.6090053560939017","1.8696319633641798","311","8.076923076923077","4.5777777777777775"
"421","8","1100","0.05","backing footway","36000","2.080790225142092","1.8957600637361165","2.1105272153680525","415","8","6.125"
"420","8","1100","0.05","backing road","36000","3.231946779254806","6.205051482280661","2.8218633719408954","530","14.75","7.103448275862069"
"415","8","1100","0.05","backing road","36000","2.5418331367675613","2.851747204555417","2.4809571591663753","599","12.818181818181818","8.178571428571429"
"414","8","1100","0.05","backing road","36000","4.445730213656006","1.7268211499836545","4.908523245770448","594","9.75","10.97872340425532"
"423","8","1100","0.05","backing footway","36000","2.293048372374926","1.8347833100653825","2.3811762689729155","417","7.5","6.576923076923077"
"424","8","1100","0.05","backing footway","36000","3.400418893921802","5.214038883966172","3.1140578428621652","507","11","7.157894736842105"
"425","8","1100","0.05","backing footway","36000","1.9665562961022263","1.558571007662795","2.020441145518755","324","6.285714285714286","5.283018867924528"
"429","8","1100","0.05","backing footway","36000","2.2429189738884143","3.237093862569574","2.052545059034575","328","8.444444444444445","5.361702127659575"
"430","8","1100","0.05","backing footway","36000","1.897257582116373","3.0172356290696922","1.6483735716823016","301","7.2","5.088888888888889"
"427","8","1100","0.05","backing footway","36000","2.127439522226212","2.9460115771148745","2.0286463431879254","404","9","5.879310344827586"
"426","8","1100","0.05","backing footway","36000","2.036858452710242","1.294240988638026","2.2667162392087854","296","5.846153846153846","5.238095238095238"
"428","8","1100","0.05","backing footway","36000","2.6338188221652348","2.7400790522844294","2.6125667761413953","525","10.454545454545455","7.454545454545454"
"431","8","1100","0.05","backing building","36000","4.042203335238586","2.3015475126036398","4.252282486246251","495","9.142857142857142","7.431034482758621"
"435","8","1100","0.05","backing building","36000","1.6564098449721645","0.775301076801679","1.7955322820517146","429","8.222222222222221","6.228070175438597"
"434","8","1100","0.05","backing building","36000","1.9971262035386883","1.7031202012227187","2.0833003766313003","575","8.411764705882353","7.448275862068965"
"433","8","1100","0.05","backing building","36000","2.4717264618759294","2.1835809796174845","2.53696694842501","424","7.583333333333333","6.283018867924528"
"438","8","1100","0.05","backing building","36000","1.469828095020293","1.7071412707128215","1.4353098149195618","357","6","5.618181818181818"
"437","8","1100","0.05","backing building","36000","2.1531324738238604","2.328613059750671","2.1073549296690404","430","9.583333333333334","6.8478260869565215"
"432","8","1100","0.05","backing building","36000","1.943144537715805","1.5172967407716718","2.001594235335588","433","9.142857142857142","7.235294117647059"
"439","8","1100","0.05","backing building","36000","3.898574913093971","2.3687849955356532","4.107182629124652","628","8.88888888888889","8.303030303030303"
"440","8","1100","0.05","backing building","36000","2.56883105182552","2.4023147655408312","2.59300277080233","546","8.666666666666666","7.548387096774194"
"442","8","1200","0.05","bus flag","36000","1.9818562369126933","1.692829964761709","2.013970267151692","545","9","7.650793650793651"
"441","8","1200","0.05","bus flag","36000","2.9662994601118444","2.4674940695750065","3.0660605382192117","656","9.846153846153847","8.123076923076923"
"443","8","1200","0.05","bus flag","36000","2.483931217377683","1.5226697024015405","2.605781268571842","633","8.777777777777779","7.802816901408451"
"445","8","1200","0.05","bus flag","36000","1.4278812884939376","1.2897866820509267","1.452989398756303","346","5.5","5.290909090909091"
"436","8","1100","0.05","backing building","36000","4.894155165322777","11.145875600027182","4.188315761404537","549","10.857142857142858","7.629032258064516"
"444","8","1200","0.05","bus flag","36000","2.173604204248113","2.957858029811508","2.0724101622399336","517","9.125","7.161290322580645"
"446","8","1200","0.05","bus flag","36000","2.595873002981649","1.922704343502345","2.677117496367082","389","7.571428571428571","5.793103448275862"
"448","8","1200","0.05","bus flag","36000","3.0565251184888913","3.9150009021615046","2.9235218280607396","703","10.636363636363637","8.253521126760564"
"447","8","1200","0.05","bus flag","36000","2.0254207491279224","2.327036239215409","1.9952592001191745","341","9","5.92"
"453","8","1200","0.05","backing road","36000","2.6167803892742807","3.3630204249205016","2.526021466020011","689","10.777777777777779","8"
"451","8","1200","0.05","backing road","36000","2.540790605757725","1.8801946216855878","2.623365103766743","571","8.875","7.8125"
"450","8","1200","0.05","bus flag","36000","1.8149122300028249","2.7311242596633476","1.6906800903878387","495","10.375","6.983050847457627"
"454","8","1200","0.05","backing road","36000","1.9638586360779204","1.6918833539937945","1.991856091586581","592","10.571428571428571","7.617647058823529"
"452","8","1200","0.05","backing road","36000","7.97510480427038","8.805604511971715","7.831364470245148","620","12.11111111111111","9.826923076923077"
"457","8","1200","0.05","backing road","36000","2.1584518922177893","1.6691565934517747","2.2525471419804854","410","8.3","6.288461538461538"
"458","8","1200","0.05","backing road","36000","3.0771715786927922","2.6940016215344254","3.1190807927569884","564","9","7.828125"
"459","8","1200","0.05","backing road","36000","1.5659720046907306","0.8910512575500775","1.623168678177226","430","7.8","6.627118644067797"
"449","8","1200","0.05","bus flag","36000","2.719023398831405","2.838505958706708","2.681851046870201","534","11.285714285714286","8.355555555555556"
"460","8","1200","0.05","backing road","36000","2.6118368271134598","2.911340178584501","2.5538684365061615","503","7.416666666666667","6.67741935483871"
