"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"wide-high-speed-density"
"08/15/2019 22:57:14:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"2","8","1500","0.05","bus flag","8","1.039367610579344","0.016666666666666666","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","5","1.1003382781646625","0.020833333333333332","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","7","0.927817611104195","0.016666666666666666","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","9","1.1596975587576703","0.0125","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","9","1.0549278399683624","0.016666666666666666","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","5","1.1698634444052918","0.020833333333333332","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","8","1.040507204446843","0.016666666666666666","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","9","1.045086858815967","0.020833333333333332","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","10","1.1591914284056883","0.0125","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","8","0.927913077076989","0.016666666666666666","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","6","0.9489150122819121","0.029166666666666667","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","6","1.1003382781646625","0.020833333333333332","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","10","1.0773118411690255","0.020833333333333332","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","11","1.1591823367741998","0.0125","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","6","1.169862803788914","0.020833333333333332","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","10","1.0451010088401653","0.020833333333333332","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","9","0.9394560701744888","0.020833333333333332","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","9","1.087328081162307","0.029166666666666667","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","7","1.079204449131287","0.025","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","12","1.1527456602961346","0.016666666666666666","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","11","1.0773118364468584","0.020833333333333332","0","0","0","0","0","0"
