"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"narrow-mid-speed-density"
"08/13/2019 21:54:54:222 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"1","4","1000","0.05","bus flag","12","1.0425952765516284","0.03333333333333333","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","10","0.9907296755341044","0.041666666666666664","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","13","1.1161756615711658","0.03333333333333333","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","9","1.0665104857551782","0.05","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","13","1.1137818676594224","0.03333333333333333","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","11","1.0979299069050739","0.05","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","13","1.042496118471171","0.03333333333333333","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","9","1.1183108982860335","0.05","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","14","1.1161756615711658","0.03333333333333333","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","11","1.0301000339204425","0.05","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","9","1.0414900530989388","0.058333333333333334","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","14","1.1133175836304114","0.03333333333333333","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","14","1.0317965948263048","0.041666666666666664","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","15","1.1161756615711658","0.03333333333333333","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","10","1.0665104857682874","0.05","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","12","1.0979299069050739","0.05","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","10","1.1183060691354765","0.05","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","12","1.029929666486414","0.05","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","10","1.0547143458379973","0.06666666666666667","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","15","1.031796569261029","0.041666666666666664","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","15","1.1136281728660329","0.03333333333333333","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","16","1.1044693789711633","0.041666666666666664","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","13","1.0979299069050739","0.05","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","11","1.0665104857700436","0.05","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","11","1.1014714203341776","0.058333333333333334","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","13","1.0367547422583787","0.06666666666666667","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","16","1.1073022552492353","0.041666666666666664","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","17","1.1044693789711633","0.041666666666666664","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","16","0.9629998546269454","0.041666666666666664","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","14","0.7487341310470423","0.05","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","11","1.0740204985985486","0.08333333333333333","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","12","1.066522694333061","0.058333333333333334","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","12","1.1014714190004453","0.058333333333333334","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","18","1.1044693789711633","0.041666666666666664","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","17","0.9270248390045089","0.058333333333333334","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","17","0.9988912416792551","0.041666666666666664","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","14","1.0584789815589768","0.075","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","15","0.8812541925651614","0.058333333333333334","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","19","1.1044693789711633","0.041666666666666664","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","13","1.066522694333088","0.058333333333333334","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","13","1.1014714189765102","0.058333333333333334","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","18","0.9067654991843733","0.041666666666666664","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","18","0.9812858514760424","0.075","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","12","1.0740622546412875","0.08333333333333333","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","20","1.1212510601759338","0.05","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","15","1.0584734375985478","0.075","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","19","0.8980704117190307","0.058333333333333334","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","14","1.066522694333092","0.058333333333333334","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","16","1.0517859968168204","0.058333333333333334","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","14","1.095350473860066","0.06666666666666667","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","21","1.057746510333166","0.058333333333333334","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","19","1.0347947347710555","0.075","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","20","0.743763806588758","0.058333333333333334","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","16","1.0575320403419668","0.09166666666666666","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","17","1.016202322177716","0.06666666666666667","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","15","1.0588631606519714","0.06666666666666667","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","13","1.0670173349818812","0.09166666666666666","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","15","1.0767264681087843","0.06666666666666667","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","22","1.057746510333166","0.058333333333333334","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","21","0.6418563778446785","0.06666666666666667","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","20","1.0384141068413577","0.08333333333333333","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","18","1.0427686725325396","0.075","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","23","1.0496211557960315","0.06666666666666667","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","16","1.0562491290131122","0.075","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","16","1.0886070788739783","0.075","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","17","1.0572381210392345","0.09166666666666666","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","22","0.8227782180697859","0.06666666666666667","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","14","1.0777767311891098","0.09166666666666666","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","19","1.056089951506696","0.075","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","24","0.8413111758701539","0.06666666666666667","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","21","1.0397536818906536","0.08333333333333333","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","23","0.9198727727520633","0.075","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","17","0.8363824042917969","0.075","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","17","1.1041156815397708","0.075","0","0","0","0","0","0"
"8","4","1000","0.05","bus flag","18","1.0572097117372625","0.09166666666666666","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","15","1.0805394687116505","0.09166666666666666","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","25","0.9748151958966275","0.06666666666666667","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","20","1.0237378458570432","0.08333333333333333","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","22","0.852828818627799","0.08333333333333333","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","24","0.9305685212537824","0.075","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","18","1.0709679494273647","0.075","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","18","0.8073986692701138","0.08333333333333333","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","26","1.0047692578460088","0.058333333333333334","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"8","4","1000","0.05","bus flag","19","1.0572092016993935","0.09166666666666666","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","16","1.0151273443960833","0.10833333333333334","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","21","0.9440498306346073","0.08333333333333333","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","27","1.015546993560173","0.058333333333333334","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"7","4","1000","0.05","bus flag","25","0.9320218014237001","0.075","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","23","0.9698145225378815","0.08333333333333333","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","19","0.8014936872193983","0.075","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","19","0.9898776147668018","0.08333333333333333","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","28","0.7519292492454684","0.058333333333333334","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"8","4","1000","0.05","bus flag","20","0.878330368914553","0.09166666666666666","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","26","0.6758229297590294","0.075","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","22","1.014253936817528","0.08333333333333333","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","17","1.0070552330038718","0.11666666666666667","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","29","0.7823565539029994","0.058333333333333334","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"3","4","1000","0.05","bus flag","20","1.0549884950682464","0.08333333333333333","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","20","0.8861116434458625","0.08333333333333333","0","0","0","0","0","0"
"7","4","1000","0.05","bus flag","27","0.5641602698743623","0.075","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","24","0.9901473918487081","0.1","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","30","0.930583190606116","0.058333333333333334","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"8","4","1000","0.05","bus flag","21","1.0161916783656626","0.1","0","0","0","0","0","0"
"2","4","1000","0.05","bus flag","23","1.0254860713113094","0.08333333333333333","0","0","0","0","0","0"
"3","4","1000","0.05","bus flag","21","0.9676467200169114","0.08333333333333333","0","0","0","0","0","0"
"4","4","1000","0.05","bus flag","18","0.9940461392660459","0.11666666666666667","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","31","1.003813438560492","0.058333333333333334","-0.004237970786782341","0","-0.004237970786782341","1","0","1"
"7","4","1000","0.05","bus flag","28","0.688774262556746","0.075","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","21","0.6951423895194871","0.09166666666666666","0","0","0","0","0","0"
