"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"flow-on-x-4"
"08/14/2019 12:35:41:269 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"50","4","200","0.05","bus flag","1","0.852823097858093","0.813938306751804","0.8677787867451272","56","4.4","2.6153846153846154"
"51","4","200","0.05","backing road","1","1.5840190953916027","2.1104411814298794","1.3866108131272488","35","3.3333333333333335","3.125"
"54","4","200","0.05","backing road","1","1.3569483714174173","3.3753420527282145","1.188748897974851","20","3","1.4166666666666667"
"42","4","200","0.05","bus flag","1","1.2450422969736703","-6.771090723205475E-4","1.3408668666695158","49","3","3.5384615384615383"
"55","4","200","0.05","backing road","1","2.3157283576939514","3.32394865651516","2.1812989845177895","45","4","2.466666666666667"
"56","4","200","0.05","backing road","1","1.2914609829669683","1.5369436724261558","1.224511158569008","31","2.6666666666666665","2.090909090909091"
"57","4","200","0.05","backing road","1","1.4926572970121412","0.5815975315890256","1.562738817429304","26","2","1.8461538461538463"
"52","4","200","0.05","backing road","1","8.772500396685508","2.336880893865626","9.691874611374063","39","6","4.714285714285714"
"59","4","200","0.05","backing road","1","2.3023877684661063","3.0806597260415316","2.010535784375322","43","5.666666666666667","3.25"
"60","4","200","0.05","backing road","1","1.8350211566676773","2.4715744384614453","1.795236576555567","46","3","2.6875"
"58","4","200","0.05","backing road","1","3.0785494150371897","3.5597168623686652","2.8646972162232003","41","2.5","3.4444444444444446"
"61","4","200","0.05","backing footway","1","1.4948316064243607","1.5383437158248263","1.4908759601152275","23","4","1.7272727272727273"
"65","4","200","0.05","backing footway","1","2.270179896347035","2.727974389577483","1.812385403116587","23","2.8","1.8"
"66","4","200","0.05","backing footway","1","2.07880034779852","3.3127207673751204","1.6674935412729865","9","2","0.8333333333333334"
"63","4","200","0.05","backing footway","1","1.7141784780798954","2.313618189911753","1.464411931483288","49","4.2","2.3333333333333335"
"68","4","200","0.05","backing footway","1","1.004760077354595","0","1.004760077354595","11","0","1.2222222222222223"
"67","4","200","0.05","backing footway","1","0.30022625815237547","0","0.30022625815237547","3","0","0.42857142857142855"
"64","4","200","0.05","backing footway","1","2.678460712666664","0","2.678460712666664","38","0","2.375"
"62","4","200","0.05","backing footway","1","2.957037101719984","0.7655685789477147","3.270104033544594","66","3.5","4.214285714285714"
"69","4","200","0.05","backing footway","1","2.4536519693934595","2.0245562870253813","2.5609258899854788","45","3","3"
"71","4","200","0.05","backing building","1","2.332249066148389","1.863847633481278","2.399163556529405","23","2","3"
"70","4","200","0.05","backing footway","1","1.5148570582999694","0","1.5148570582999694","25","0","1.9230769230769231"
"72","4","200","0.05","backing building","1","0.7637644299225257","0","0.7637644299225257","28","0","2.1538461538461537"
"74","4","200","0.05","backing building","1","0.9845804477162742","0.9969286769261174","0.9818363967807535","27","1.5","2.6666666666666665"
"76","4","200","0.05","backing building","1","0.6603168733378351","0.7396991159793878","0.6404713126774468","15","2","1.375"
"73","4","200","0.05","backing building","1","0.8356573036413522","1.0811307503827638","0.7839786832747391","70","5","2.6315789473684212"
"77","4","200","0.05","backing building","1","1.5988931534844362","-0.0027274400256374065","1.890096897758995","29","1","2.4545454545454546"
"78","4","200","0.05","backing building","1","1.6453859666100357","4.812732908655041","0.9415310906000344","24","1.5","2.3333333333333335"
"75","4","200","0.05","backing building","1","6.17356248196189","9.378229654363762","4.571228895760952","49","4.75","3.75"
"86","4","300","0.05","bus flag","1","0.5536152446665307","0.10931235598069122","0.5940064163652433","22","2","1.8181818181818181"
"82","4","300","0.05","bus flag","1","1.6782338525718217","2.4865786108537407","1.5931449306474095","75","5","3.4210526315789473"
"81","4","300","0.05","bus flag","1","2.1903713297385665","2.524199044642264","2.131460556520267","105","4","5.470588235294118"
"84","4","300","0.05","bus flag","1","1.7933798551549618","3.2214912696171716","1.4363520015394093","81","6.75","3.375"
"80","4","200","0.05","backing building","1","2.6382814622947426","0","2.6382814622947426","28","0","4"
"87","4","300","0.05","bus flag","1","1.2412314652933176","0","1.2412314652933176","60","0","3"
"88","4","300","0.05","bus flag","1","0.5469763624991977","0","0.5469763624991977","55","0","2.619047619047619"
"85","4","300","0.05","bus flag","1","2.2289936077725527","2.594230637496987","2.129383508756798","77","8","4.818181818181818"
"83","4","300","0.05","bus flag","1","4.028884674909608","1.0746827191038033","4.650821928763462","128","7.75","5.105263157894737"
"89","4","300","0.05","bus flag","1","2.6993224102433917","3.795359706703043","2.376958499519964","132","8","5.411764705882353"
"91","4","300","0.05","backing road","1","3.0070981712811413","5.80001065886583","1.9914936303412551","71","6.5","4.090909090909091"
"95","4","300","0.05","backing road","1","2.153987280709238","1.918294148952204","2.2083780034223994","38","2.3333333333333335","2.3846153846153846"
"90","4","300","0.05","bus flag","1","2.5441851657621597","1.372072539045929","2.9578719751914173","105","6.333333333333333","3.9411764705882355"
"79","4","200","0.05","backing building","1","5.216988396797202","2.6750920411424666","5.781854253609365","73","8","6.333333333333333"
"92","4","300","0.05","backing road","1","5.953894469710598","14.501954539757373","3.323722140465438","102","8","5.384615384615385"
"96","4","300","0.05","backing road","1","2.6761593520256453","4.177481731255141","2.0089049612569805","35","3.5","2.3333333333333335"
"93","4","300","0.05","backing road","1","2.147212936375224","1.96060348962101","2.187200674965413","62","3.3333333333333335","3.7142857142857144"
"98","4","300","0.05","backing road","1","1.6238919391830091","1.3980900594132435","1.6803424091254502","91","4.6","3.4"
"100","4","300","0.05","backing road","1","1.5346126328737502","0","1.5346126328737502","55","0","3.4375"
"97","4","300","0.05","backing road","1","4.5776687018336615","3.546056093586568","4.7839912234830795","52","3.5","4.5"
"99","4","300","0.05","backing road","1","1.6295308413446836","1.6385547101859785","1.6283276588325108","67","4.5","3.8666666666666667"
"94","4","300","0.05","backing road","1","7.241739336509843","6.001183909277692","7.986072592849132","126","8","7.8"
"102","4","300","0.05","backing footway","1","3.5437368722306775","3.7080578527256915","3.482116504545045","92","6.166666666666667","3.4375"
"105","4","300","0.05","backing footway","1","4.101886024050905","3.3266545426905965","4.280785596672514","52","4","3.076923076923077"
"103","4","300","0.05","backing footway","1","1.8388282995365122","1.7383055944623216","1.8484018904959594","81","4.5","3.4285714285714284"
"101","4","300","0.05","backing footway","1","9.00101133151177","10.221668298083138","8.634814241540358","163","8.5","5.6"
"107","4","300","0.05","backing footway","1","2.9129128827691346","4.5710534248138","2.651101218235766","70","6.333333333333333","2.6842105263157894"
"104","4","300","0.05","backing footway","1","2.3005415641932827","1.5570520159718704","2.496196708462075","85","4.4","3.3157894736842106"
"108","4","300","0.05","backing footway","1","1.6551189524147414","2.1458900565000363","1.6305803972104767","65","6","2.95"
"109","4","300","0.05","backing footway","1","6.528916402694732","3.714214581327563","7.154405696331882","95","4.25","4.333333333333333"
"106","4","300","0.05","backing footway","1","3.1046978808386867","1.2189160543309032","3.4024529060767574","99","4","4.578947368421052"
"110","4","300","0.05","backing footway","1","1.5126419079058986","0","1.5126419079058986","70","0","3.3333333333333335"
"111","4","300","0.05","backing building","1","1.6328145170444783","2.0655892212515354","1.5400770804286805","59","3","3.5714285714285716"
"113","4","300","0.05","backing building","1","2.009527055402262","1.271816662800596","2.1149142543453574","123","5.666666666666667","5.0476190476190474"
"114","4","300","0.05","backing building","1","1.0497031345962338","1.2241333900533178","1.0221615153135364","79","3.6666666666666665","3.5789473684210527"
"112","4","300","0.05","backing building","1","2.7352363027156383","3.7857757102494602","2.673439866978355","88","7","4.764705882352941"
"116","4","300","0.05","backing building","1","1.656950685428343","0.6062828399097823","2.1418743064369092","71","3.6666666666666665","3.769230769230769"
"118","4","300","0.05","backing building","1","1.3128844865582752","0.4228786055965159","1.359726901345736","55","4","2.6842105263157894"
"115","4","300","0.05","backing building","1","1.4001094749757939","2.2179547544177884","1.2223170229231857","151","6.4","5.173913043478261"
"120","4","300","0.05","backing building","1","2.2000634272647175","1.247262278215885","2.273355823345397","41","6","2.6923076923076925"
"119","4","300","0.05","backing building","1","2.122474184236079","4.160332409987864","1.1035450713601864","49","4.6","2.6"
"126","4","400","0.05","bus flag","1","0.7351063316460603","0.9082820629806214","0.7120162341347854","43","2.5","2.533333333333333"
"117","4","300","0.05","backing building","1","4.3258484363040575","5.279220058710393","3.9746062596280383","204","8.857142857142858","7.473684210526316"
"124","4","400","0.05","bus flag","1","1.3807263569769561","3.089420256900908","1.2668134303153593","69","8","4.066666666666666"
"122","4","400","0.05","bus flag","1","3.0607667183139324","2.4100120535903877","3.1909176512586406","161","5","5.44"
"121","4","400","0.05","bus flag","1","8.67004470922919","2.208619303506508","10.57046394620645","144","5.8","6.764705882352941"
"125","4","400","0.05","bus flag","1","2.414235529899001","3.8386062985988776","2.1665188744729353","150","8","5.130434782608695"
"128","4","400","0.05","bus flag","1","1.5746037963579527","2.5480793114957034","1.4899537515633656","102","4.5","4.043478260869565"
"127","4","400","0.05","bus flag","1","4.784738062286331","6.102538675322433","4.555555346975706","142","6.75","5"
"129","4","400","0.05","bus flag","1","0.6957101864069615","0.03993090455868634","0.7992542835408997","78","3","3.6315789473684212"
"133","4","400","0.05","backing road","1","1.976227046195848","0.9958112203461837","2.0695999819910544","90","4.5","3.857142857142857"
"130","4","400","0.05","bus flag","1","4.896192758830855","10.056506960012166","4.159005015804953","146","8.666666666666666","5.714285714285714"
"136","4","400","0.05","backing road","1","1.770567339470222","0.8660661227444919","1.8911675017003193","52","3","3.066666666666667"
"123","4","400","0.05","bus flag","1","3.289543287907803","4.0828363367332585","3.1962146939283373","145","10","7.352941176470588"
"131","4","400","0.05","backing road","1","5.30165566594386","3.7756646776274594","5.519654378560489","167","7.333333333333333","6.904761904761905"
"134","4","400","0.05","backing road","1","2.5551510122500307","2.384766300242644","2.600586935452001","115","7","5.8"
"137","4","400","0.05","backing road","1","2.3754195242481835","1.7078679442185964","2.5608505187008466","107","6.2","4.222222222222222"
"140","4","400","0.05","backing road","1","3.3827816411889096","2.7618155468840535","3.4674588358668443","159","9","6"
"139","4","400","0.05","backing road","1","6.2252383901665524","14.996907335213816","4.630389491067049","174","10.25","6.045454545454546"
"142","4","400","0.05","backing footway","1","2.384099546714141","2.4008019988412563","2.3814623174309117","63","3.3333333333333335","2.789473684210526"
"138","4","400","0.05","backing road","1","3.020627507934461","5.094812960017806","2.7094996901219597","125","6","5.35"
"132","4","400","0.05","backing road","1","21.76453731250287","28.544255188247746","21.011235326308995","277","16.5","13.555555555555555"
"141","4","400","0.05","backing footway","1","2.846429698616881","4.833374848566088","2.7728391375076513","161","8","5.666666666666667"
"143","4","400","0.05","backing footway","1","3.1732660299650743","2.3004923874706433","3.402943304305714","115","3","5.2631578947368425"
"144","4","400","0.05","backing footway","1","3.8702807380363553","3.66291259033634","3.880649145421355","76","2","3.7"
"145","4","400","0.05","backing footway","1","2.6604227952673076","1.8281045428092806","2.8268864457589133","68","3","3.933333333333333"
"135","4","400","0.05","backing road","1","17.442489238741153","10.254591718560135","18.241144518761264","122","18","11.555555555555555"
"146","4","400","0.05","backing footway","1","4.708606170560444","4.506169487124777","4.770217335084341","177","6.714285714285714","5.6521739130434785"
"148","4","400","0.05","backing footway","1","4.346740652085265","2.3852215253589635","4.6849336049691095","203","4.6","6.206896551724138"
"147","4","400","0.05","backing footway","1","3.2576226710587433","3.8799178382138484","3.1580554443139266","143","4.75","4.96"
"149","4","400","0.05","backing footway","1","2.7228624896628624","3.0282606999386052","2.6274255489516922","65","3.4","3"
"151","4","400","0.05","backing building","1","1.256705954746341","0.8564413526946998","1.308914381100903","133","7.666666666666667","4.782608695652174"
"153","4","400","0.05","backing building","1","2.703973232054023","1.1528158808955409","3.1812524170258643","91","5.5","5.3076923076923075"
"155","4","400","0.05","backing building","1","1.24733997139862","0","1.24733997139862","73","0","3.4761904761904763"
"150","4","400","0.05","backing footway","1","5.519087146256557","0.9225760516314203","6.002930419374993","91","4","4.368421052631579"
"152","4","400","0.05","backing building","1","2.3980776980914222","2.032023667326565","2.4611904620163965","201","5.6","5.9655172413793105"
"156","4","400","0.05","backing building","1","1.7175633269422637","0","1.7175633269422637","108","0","4.5"
"154","4","400","0.05","backing building","1","4.178120906338362","4.685556307898895","4.076633826026256","195","8","6.2"
"161","4","500","0.05","bus flag","1","1.4752907477749122","1.8611583671640872","1.4201668021478873","175","6.5","5.321428571428571"
"159","4","400","0.05","backing building","1","3.0840862597962433","2.9495111867659514","3.1040233076525827","201","9","6.111111111111111"
"164","4","500","0.05","bus flag","1","2.4513698145037575","2.441754128551352","2.4526105481750355","198","7.25","5.451612903225806"
"163","4","500","0.05","bus flag","1","2.004975799006827","1.5932171209165062","2.0901672496462043","198","6.666666666666667","5.448275862068965"
"157","4","400","0.05","backing building","1","9.930569789382263","6.504287982526615","10.909507448483875","248","8.5","9.380952380952381"
"160","4","400","0.05","backing building","1","5.25430088245188","4.850118429684095","5.314928250367048","161","7","7"
"162","4","500","0.05","bus flag","1","2.8624254619380887","5.747723407604326","2.759379106735723","189","11","6.357142857142857"
"158","4","400","0.05","backing building","1","7.704325575022441","12.57820263845401","4.330102992646741","193","11.666666666666666","6.769230769230769"
"165","4","500","0.05","bus flag","1","1.7343856316490465","2.5881857750893618","1.5209355957889683","125","7.2","4.45"
"166","4","500","0.05","bus flag","1","1.6827602209101566","2.985459881760775","1.645540230600139","236","11","6.428571428571429"
"167","4","500","0.05","bus flag","1","2.4013973759667384","2.1194404584825546","2.5052762403030164","177","7.142857142857143","6.684210526315789"
"170","4","500","0.05","bus flag","1","1.9126454354545517","2.4016460664358092","1.8385544307604214","210","6.4","5.393939393939394"
"169","4","500","0.05","bus flag","1","4.9556977945167935","1.331859189726476","5.614577540842304","174","7.75","6.5"
"172","4","500","0.05","backing road","1","3.2699963192380865","3.7806654913188886","3.108732370159938","187","9.5","6.842105263157895"
"168","4","500","0.05","bus flag","1","3.861418029672849","4.634952873021083","3.740553210399688","319","12","8.09375"
"171","4","500","0.05","backing road","1","10.972850820889892","2.2265341464949167","11.433183277437","148","5","7.526315789473684"
"174","4","500","0.05","backing road","1","2.5913154213981846","2.011066555363625","2.652394249401822","113","7.5","5.157894736842105"
"173","4","500","0.05","backing road","1","4.283816195232838","4.187063402807005","4.311459850211648","337","11.75","8.678571428571429"
"175","4","500","0.05","backing road","1","2.7457896385205673","2.4744405176836977","2.8415599164629923","138","7.333333333333333","5.529411764705882"
"179","4","500","0.05","backing road","1","4.498324748258283","8.591721043387693","3.9866502113671065","208","14","6.916666666666667"
"176","4","500","0.05","backing road","1","4.0162357577965295","4.516431640325521","3.8286623018481585","287","9.777777777777779","8.291666666666666"
"181","4","500","0.05","backing footway","1","4.7957676890895","4.98247738605554","4.752202093130758","304","11.142857142857142","7.533333333333333"
"178","4","500","0.05","backing road","1","4.7506717139557475","22.95502268720454","3.4503609301522613","95","18","5.5"
"184","4","500","0.05","backing footway","1","3.2886948468549786","4.298395733175003","3.127142705043775","150","9.25","4.52"
"180","4","500","0.05","backing road","1","6.597284584800968","1.8107195916160244","7.494765521023146","154","7","8.3125"
"185","4","500","0.05","backing footway","1","5.412036895072279","4.938209166345524","5.515686710731258","310","10.714285714285714","7.34375"
"186","4","500","0.05","backing footway","1","2.601464574374043","1.3292859448991834","2.722624443847839","106","2.5","4.809523809523809"
"188","4","500","0.05","backing footway","1","3.538695401129926","3.1444222091969625","3.570237256484563","133","9","4.6"
"187","4","500","0.05","backing footway","1","2.920176124049254","2.1491363346259056","3.09810838314695","147","5.333333333333333","4.423076923076923"
"189","4","500","0.05","backing footway","1","4.463673232547148","5.532833018267205","4.285479934927138","143","6.75","4.833333333333333"
"177","4","500","0.05","backing road","1","2.601342372308576","3.477705048635201","2.4260698370432507","74","16.5","4.1"
"192","4","500","0.05","backing building","1","4.727456273142948","9.374176088603328","4.340229621854584","177","12.5","6.333333333333333"
"193","4","500","0.05","backing building","1","6.853462602414749","0.3438841087889439","7.829899376458618","200","6","9.1"
"194","4","500","0.05","backing building","1","8.000557995731931","7.889519461921861","8.015041282750634","254","9.666666666666666","9.782608695652174"
"195","4","500","0.05","backing building","1","3.2918233568784485","2.157709880327758","3.7096546377129145","150","5.571428571428571","5.842105263157895"
"191","4","500","0.05","backing building","1","6.479026516716295","3.43523363709861","7.92845169748662","277","8.9","8.952380952380953"
"196","4","500","0.05","backing building","1","2.8746861549573675","2.0921668206613444","3.0982631076133744","172","6.166666666666667","6.428571428571429"
"190","4","500","0.05","backing footway","1","4.691986830718961","4.130694185907722","4.907868617184821","111","6.8","5.923076923076923"
"199","4","500","0.05","backing building","1","1.6458399169048106","2.6323017045078476","1.466483228249713","97","4","3.6818181818181817"
"197","4","500","0.05","backing building","1","3.5813684462577187","5.082549684933274","3.2596867522558135","314","13.166666666666666","8.392857142857142"
"198","4","500","0.05","backing building","1","2.0373852184407113","2.1431124575974367","2.018162084048579","145","6.75","5.363636363636363"
"202","4","600","0.05","bus flag","1","2.843629625028381","4.11513755350541","2.5711636403547318","227","10","5.964285714285714"
"200","4","500","0.05","backing building","1","1.5634215411826209","1.3532503675757832","1.6534949012998374","165","5.333333333333333","5.571428571428571"
"183","4","500","0.05","backing footway","1","29.89406496770362","7.255633217191253","31.78060094691298","150","4","12.166666666666666"
"201","4","600","0.05","bus flag","1","2.9033928848390484","0.8223664950324405","2.970522768381197","234","11","7.193548387096774"
"203","4","600","0.05","bus flag","1","2.438860000014383","1.6595433619265751","2.763575265884304","225","6.4","6.708333333333333"
"204","4","600","0.05","bus flag","1","6.580016411119927","6.546542148781292","6.581537968498956","169","9","7.2727272727272725"
"207","4","600","0.05","bus flag","1","1.4559347520488717","0.8520773940057905","1.5125463793654106","220","8","6.125"
"205","4","600","0.05","bus flag","1","5.332869681540823","4.049457388787895","5.667672888345935","228","9.833333333333334","7.3478260869565215"
"210","4","600","0.05","bus flag","1","3.0063894795247235","3.6855433846910857","2.794153884160236","369","12.8","7.53125"
"208","4","600","0.05","bus flag","1","7.732656482900854","12.492077074829988","6.542801334918572","238","11.166666666666666","7.125"
"209","4","600","0.05","bus flag","1","5.9678315024479005","3.9082269804104754","6.082253975894424","325","13.5","8.277777777777779"
"206","4","600","0.05","bus flag","1","8.977125783693376","5.597767521336201","9.871661794317331","520","14.777777777777779","11.382352941176471"
"212","4","600","0.05","backing road","1","6.160061246110994","4.465528840959397","6.622206447515976","243","7.666666666666667","8.954545454545455"
"216","4","600","0.05","backing road","1","4.783321967909674","5.381987803847079","4.734781494725561","335","10.666666666666666","8.18918918918919"
"214","4","600","0.05","backing road","1","5.010113106800417","2.1046813859799456","5.425174781203342","177","8.666666666666666","7.190476190476191"
"213","4","600","0.05","backing road","1","5.5820821678496895","4.484279083694469","5.781682728605184","218","9.5","8.181818181818182"
"211","4","600","0.05","backing road","1","3.7088851235929456","3.7448041532081824","3.705104173107131","150","10.5","6.7894736842105265"
"219","4","600","0.05","backing road","1","8.934785798006832","3.8036351750683526","9.474906916210884","196","10","9.263157894736842"
"217","4","600","0.05","backing road","1","9.455734379792679","0.9820796237399119","10.624514346144785","280","5.25","8.931034482758621"
"221","4","600","0.05","backing footway","1","3.8956827543618076","4.698843695797013","3.7469492466886205","191","6.6","5.851851851851852"
"220","4","600","0.05","backing road","1","4.186594565587947","2.6814843675281104","4.369032165352775","304","10.25","7.96969696969697"
"222","4","600","0.05","backing footway","1","3.3859196634736852","2.623564276225508","3.576508510285729","192","5.333333333333333","6.666666666666667"
"218","4","600","0.05","backing road","1","9.276375060269041","14.293918798720112","7.907954040691476","313","14","10.409090909090908"
"226","4","600","0.05","backing footway","1","3.6822852384094364","3.9392006080330413","3.61467593061375","105","5.4","4.105263157894737"
"224","4","600","0.05","backing footway","1","3.214261403783572","2.122865992405959","3.2546834560568167","142","5","5.074074074074074"
"182","4","500","0.05","backing footway","1","0.0033432095938863426","0","0.0033432095938863426","3","0","3"
"228","4","600","0.05","backing footway","1","3.149536507958488","4.6087908939434","3.0453040518167094","154","8","4.928571428571429"
"227","4","600","0.05","backing footway","1","4.684262310480794","4.582877472824127","4.692482702723227","284","10.333333333333334","6.837837837837838"
"215","4","600","0.05","backing road","1","17.80814699166181","9.241514020774753","20.144501438267373","167","21.333333333333332","9.363636363636363"
"229","4","600","0.05","backing footway","1","2.011222706303944","1.1418975352700684","2.102730619044352","70","1","3.5789473684210527"
"225","4","600","0.05","backing footway","1","3.2248552748300714","3.5545256159600775","3.181854795552244","192","6.666666666666667","7.478260869565218"
"223","4","600","0.05","backing footway","1","3.7781188469448925","4.55246709140637","3.6060414592867867","152","7.75","6.722222222222222"
"230","4","600","0.05","backing footway","1","3.557624244244107","0","3.557624244244107","146","0","5.214285714285714"
"233","4","600","0.05","backing building","1","1.9096382591344654","2.0632573776781356","1.8780107935519446","306","8.714285714285714","7.205882352941177"
"231","4","600","0.05","backing building","1","8.250600021241668","14.188973422207793","6.631043639159999","260","12","8.545454545454545"
"232","4","600","0.05","backing building","1","5.512258333609201","3.024895509212318","6.0398807509055095","346","10.571428571428571","8.242424242424242"
"234","4","600","0.05","backing building","1","4.15962523359913","1.7423069839008","4.38624881950835","271","8.333333333333334","7.6875"
"235","4","600","0.05","backing building","1","3.6457965741746965","3.1345098320586686","3.6884038026843657","334","9","8.527777777777779"
"237","4","600","0.05","backing building","1","2.6713318267175086","2.3028764762508","2.745022896810851","408","8.875","8.425"
"241","4","700","0.05","bus flag","1","3.0700407051336365","1.3753303274685191","3.2195739737511464","272","7.333333333333333","7.352941176470588"
"239","4","600","0.05","backing building","1","4.802920395588687","3.1274621419029245","4.989082423775996","298","7.5","7.444444444444445"
"240","4","600","0.05","backing building","1","5.450049136702028","4.4123401218862455","5.536524887936676","217","11","8.125"
"236","4","600","0.05","backing building","1","6.36684657047738","4.823716230902428","6.7526291553711175","312","10.333333333333334","10.416666666666666"
"242","4","700","0.05","bus flag","1","7.52721266952954","6.305517043749242","7.794458587668979","416","11.142857142857142","10.5625"
"246","4","700","0.05","bus flag","1","4.672765653751906","3.5708787922789185","4.729272672288983","359","9.5","8.717948717948717"
"243","4","700","0.05","bus flag","1","2.203762856254961","1.5268896246683115","2.2858080964472816","319","8.75","8.606060606060606"
