"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"mid-high-speed-density"
"08/15/2019 21:36:37:556 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"8","6","1500","0.05","bus flag","6","1.0698915725015177","0.03888888888888889","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","7","1.071928087815104","0.03333333333333333","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","7","1.1069103055952536","0.02222222222222222","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","7","1.1694707179379824","0.02777777777777778","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","7","1.1880965243100508","0.02777777777777778","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","8","1.1109777354365784","0.02777777777777778","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","7","1.1184738565587498","0.04444444444444444","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","5","1.0931877130913628","0.03888888888888889","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","8","1.1069103101810474","0.02222222222222222","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","8","1.0719280878149393","0.03333333333333333","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","8","1.1694707179379824","0.02777777777777778","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","7","1.0470510907000559","0.04444444444444444","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","8","1.1880965241245205","0.02777777777777778","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","9","1.1163887468249862","0.03333333333333333","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","9","1.1561217344251082","0.03333333333333333","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","9","1.1049990644653946","0.03888888888888889","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","6","1.08755310650417","0.05","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","8","1.11847385655875","0.04444444444444444","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","9","1.0809951181163648","0.03888888888888889","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","9","1.18809652412119","0.02777777777777778","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","10","1.1561217344251082","0.03333333333333333","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","8","1.049808538818504","0.05","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","10","1.1234177575097217","0.03888888888888889","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","10","1.1076650283155869","0.04444444444444444","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","10","1.1709821840483732","0.03888888888888889","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","9","1.1158536189988633","0.05","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","7","1.0972340371995213","0.05555555555555556","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","10","1.0796576894230188","0.05","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","11","1.1561217344251082","0.03333333333333333","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","11","1.1219001194985077","0.03888888888888889","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","11","1.1144034909508536","0.05","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","12","1.1358414150238265","0.03888888888888889","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","11","1.1075131285051514","0.04444444444444444","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","10","1.1180012925958394","0.06111111111111111","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","9","1.038689234006963","0.05","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","8","1.0972340371995213","0.05555555555555556","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","12","1.0300239065304775","0.04444444444444444","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","11","1.0801905445949243","0.05","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","12","1.1192484081818845","0.05555555555555556","0","0","0","0","0","0"
"1","6","1500","0.05","bus flag","13","1.1432357045211932","0.05","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","12","1.0968070584925824","0.05","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","11","1.1180012925958394","0.06111111111111111","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","10","1.0407923958554772","0.05","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","13","1.0284088372391023","0.05555555555555556","0","0","0","0","0","0"
"3","6","1500","0.05","bus flag","9","1.1095509281539602","0.06111111111111111","0","0","0","0","0","0"
"5","6","1500","0.05","bus flag","12","1.066106325875439","0.05","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","13","1.1188827651524067","0.06111111111111111","0","0","0","0","0","0"
