,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
0,100,0.4911275196,0.4898180092918402,0.2977716566,0.24250579821203905,0.6469333835,0.4289633141133845,0.3260810343,0.39685650808778505
1,200,0.3250290332,0.24366897113481165,0.49041075889999997,0.20789457385840374,0.5719702851,0.19950464388815176,1.409928592,2.905230322604137
2,300,1.8480632634,2.5653314354062107,0.9217262817,0.6401821631129135,0.9491124709,0.24547684628981262,2.0572053404,4.0240526990631205
3,400,0.8627794286,0.36664298440711574,1.7657076869,1.8118101683918504,1.0234490151,0.39540906919276214,1.6271978765,2.3618473592818225
4,500,1.3308707136,0.8143936248593107,2.2845444712,2.766150878573379,1.8265277658999999,1.9013610086812225,1.4666015518,0.9178438809416962
5,600,2.0174741095999997,1.2346496790089088,2.6372721678,1.5171753844471607,1.5262885414,0.8254734523818388,1.3854269307,0.7642205126234503
6,700,1.9196410568,0.994898220308768,1.6730499799,0.5306464057361521,1.9701016625,0.852278194609743,1.7228722161,1.1518578480843327
7,800,2.6856000402999998,2.4184690958677875,2.9128280763000003,1.6350295463271767,1.9363853459,0.40072831870673026,2.7384081236,1.2920686417790261
8,900,3.0358377644,1.754212806983606,4.0927306274,2.8785764432481273,1.880417992,0.1726646651417057,3.3078375378,2.4210780125972233
9,1000,2.529046166,1.6156472028629052,3.9383868428,1.7586721868939925,2.331795467,0.7417368683328416,2.5502482604,1.224114849128936
10,1100,2.3269745785000002,0.611086560920738,3.5636746467,0.8913410705848933,2.2104682425,0.41455192593005147,2.7100842234,1.0686782736484117
11,1200,2.3179641296,0.5445799542706041,3.7937152471,2.4119712008786984,2.7393765807,0.7962462824146106,2.5378026943,0.9781323356148142
12,1300,3.2841799776,1.1047196257737046,5.0361158972,2.318826480464938,2.7917625534,0.5791972957330823,3.9770474386,1.3817797427003424
13,1400,3.1619926125,1.9240741139767983,4.5903525081000005,1.7210901691841607,3.0931567657,0.9293985659237064,3.3131963918,1.495124376091749
14,1500,3.1633405741,1.423659261803121,4.9438365076,1.814976943029445,2.8072513204,0.3968608848469498,3.2548379402000003,1.8216035234249182
15,1600,3.6703458651,1.5349787410381,5.1007218662,1.3816949016879465,3.7339860907,0.9293952733655142,3.6680030497,2.535802665379158
16,1700,3.6807980786,1.2434404720268397,4.8610242177,1.3706754449417928,3.6346125266,0.8004089679187786,4.2074931077,1.2157806755886813
17,1800,4.163124533,1.2568713751961693,5.3758729959,2.0406841277678103,3.2828163545,0.7848021985010378,5.877083692,1.477442093360057
