,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
0,100,0.21074173029999999,0.250104684373459,0.471908414,0.6550991105452586,0.49979118440000003,0.7571021445636731,0.2041404719,0.33658631933595645
1,200,0.601755011,0.6338524315491662,0.8397507417,1.124829530864991,0.3066982397,0.4952821150057807,0.673630907,0.7996765921699125
2,300,0.6636860396,0.6267882111071069,1.1569408473,0.9062018664946243,1.1329493982,1.18403529051763,0.8379849711,0.9800970144305873
3,400,1.0000367985,0.7402099384861568,0.8772785515,0.7828046329754933,1.7595604548000001,1.8957346712227452,0.9091376743,0.5709274431609987
4,500,2.2223316218,2.2683455057019075,1.5204987954,0.8810659399325192,2.2182612931,3.1426223462169434,2.3839959475,3.197050117695482
5,600,1.8613170898,1.8272911278740531,4.5413510817,7.049212981817417,1.8545934366999999,0.6830772747591958,1.8372351811,0.8368386433547913
6,700,1.7523680201,1.1839936866810201,3.0917171875,3.1395475957173424,2.2269685491,1.0329083632636855,3.330535031,8.007012952515522
7,800,2.0005567773,1.2050290412066804,1.9972133124,0.8552152396282843,2.3101503005,1.3081441965267142,1.9837742355999999,1.3341320920824837
8,900,2.2975335127,1.2333900068736663,1.9650927867999999,1.3793653543145379,2.0818873651,0.6057415409183552,2.5103930484,1.4255182089084568
9,1000,3.730183008,4.290389913365316,3.6406731575,3.46139766009543,1.964933171,0.7974307318275499,2.4318522086,1.3122086031058826
10,1100,2.0388249533,1.1247768109989524,3.4697407566000003,1.9936633472997742,2.6346819732,1.1260384695300603,2.8433576205,2.9622024920432777
11,1200,2.3665010153,0.7914265650900547,2.8109966293,2.321014203628327,3.3554692112,1.2639963596734805,2.3878354343,1.372900893120425
12,1300,2.6415525405999998,0.9995093816489817,5.7305560847,2.39691263596605,2.2615429053,0.764122640114262,3.175686338,0.8402296273782246
13,1400,2.3813392428,1.0619136478613456,4.704697723,2.913649052943593,3.5215659384,1.1061031430510657,2.9397870593,1.1328709170362556
14,1500,2.5936568853,1.032332042197569,4.9267235285,3.2167560307334555,2.9099756893,0.5799167120041843,2.8251147978,1.3776409678991248
15,1600,3.1731078445,2.654063549650363,6.383769261,3.7134391870120123,3.2194985749000002,0.8922734646519183,3.1664167759,1.7282724004694352
16,1700,3.0420097225,1.179594383205606,5.0328721294,2.0708804622212362,3.1343196634,0.5812542720964915,4.896248530699999,1.3473467652390763
17,1800,3.1893000797,1.4356390639679921,4.4575640264,1.82778035509279,2.8083607715,0.7504792497485551,4.6537417393,3.615577476104176
