,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
0,100,0.7702380952,0.5533416773979056,0.7278968254,0.4898597336762317,1.1690476191,0.7794659179939734,1.2463095238,0.6943202723606067
1,200,1.8686274509,0.8232579013073693,2.1401165499,0.6309380221010281,1.8525922933999999,0.7981283158273688,2.0971555894000002,0.5623090884034426
2,300,2.1820734006999998,0.5766759396695994,2.9288510884,0.6449057437905106,2.5502605165,0.751852296291544,2.8137750661,1.6499706051497642
3,400,3.5586666832,0.6503487337766092,4.2813557817,1.1421537536244413,3.855947252,0.7795686882711695,3.7224072705999998,0.8151095947392943
4,500,4.5115396826,1.1605362890448663,5.3841953418,1.6387368254802817,4.0880630809,0.7994099578520487,4.1478684503,0.8116841445915944
5,600,5.1404564781,0.8517124058602914,6.0255224893,1.0302276308337217,5.0779081812,1.2451277320209384,5.3501345189,1.0982182015607789
6,700,5.3772345435,0.5591090191319948,6.9581808027,1.7891052105082161,5.5624239977,0.8429783887718463,5.9159434855,0.8420871672718908
7,800,6.2779139423,1.0293813205187066,7.9419243755,1.9133258530134565,6.7385797017,1.9771786157567386,7.0325267528,1.2830193530262506
8,900,7.8038520784,2.0599496218871542,8.1943467411,1.0295301092669364,7.4020913855,1.224056729123942,7.7745478849,1.8577298153439121
9,1000,7.6189554711000005,1.2563665561223714,9.6708113496,1.4668875045061247,7.9161348196,1.384412583954356,8.7198150545,1.7003434046364654
10,1100,8.3338057028,1.657047730280541,10.4503445432,1.4659896800967063,9.1242287276,1.6211509900088228,9.5663781605,2.138887698729432
11,1200,9.2426259966,1.1561432854194125,10.8515073485,2.2902361457482776,9.0157302073,0.868743875488949,9.8786936844,0.9480051391036748
12,1300,10.0193882702,1.7162783634508811,12.480866457,1.708383084136512,10.1384536558,1.1181072577765523,11.3402906671,1.7747156435106826
13,1400,10.6683384472,1.6078719342133343,11.7775004165,2.3666250416230143,11.5442333765,2.04472061698728,12.1713725996,2.0048886936228016
14,1500,11.8896873651,1.3915937414131478,13.678604461,2.4739445955991255,11.156983407,1.207085893445319,12.2150623467,2.4966893162451513
15,1600,12.441278571,1.3283200856170734,14.624663048999999,1.4429388243434662,11.3201721129,1.7894205251313924,13.264601593,1.6803527315570042
16,1700,11.4500661258,1.277537672831785,14.378121432,2.5762891157489336,12.456064582,1.988002082146479,14.357593252,1.9610797661337396
17,1800,12.569888927,2.2823528749131303,14.559836451,1.6545317651877134,12.004881735,1.300200468095017,13.723124435,2.054925647249221
