,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
80,80,12.343333333,2.744367970415856,12.13,5.143243200525626,11.233333333,4.079609034069833,12.836666667,6.059793623823411
81,81,12.343333333,2.744367970415856,12.13,5.143243200525626,11.233333333,4.079609034069833,14.12,4.105347310761333
82,82,12.335,2.658847912578345,12.351428571,5.067630194217861,11.233333333,4.079609034069833,14.386666667,4.344720082214733
83,83,12.335,2.658847912578345,12.518095238,5.296292765760197,11.233333333,4.079609034069833,14.386666667,4.344720082214733
84,84,12.3683333333,2.614105257353099,12.671666667,5.388511155649972,11.233333333,4.079609034069833,14.386666667,4.344720082214733
85,85,12.3333333333,2.5808052146137994,13.121666667,5.864246397241865,11.233333333,4.079609034069833,14.386666667,4.344720082214733
86,86,12.5166666663,2.6579254880685976,13.121666667,5.864246397241865,11.233333333,4.079609034069833,14.386666667,4.344720082214733
87,87,12.611904762,2.545888745644989,13.138333334,5.858833417677222,11.566666666,4.030899172999604,14.386666667,4.344720082214733
88,88,12.819166666000001,2.2545223756540302,13.138333334,5.858833417677222,11.6249999993,3.889533676125322,13.536666667,3.303363419506075
89,89,13.269166666,2.2997183471731253,13.138333334,5.858833417677222,11.674999999299999,3.9123202828460397,13.97,2.90195549310299
90,90,13.269166666,2.2997183471731253,13.138333334,5.858833417677222,11.674999999299999,3.9123202828460397,13.88,2.93195253780661
91,91,13.269166666,2.2997183471731253,13.021666667,5.724465849164929,11.674999999299999,3.9123202828460397,14.003333333,2.8978685236519692
92,92,13.269166666,2.2997183471731253,13.021666667,5.724465849164929,11.6949999993,3.914676798925305,13.863333333,2.653134648251125
93,93,13.179166666,2.297627769043595,13.021666667,5.724465849164929,11.6949999993,3.914676798925305,13.98,2.586918659833083
94,94,13.179166666,2.297627769043595,13.021666667,5.724465849164929,11.7916666663,3.9403832766799334,13.98,2.586918659833083
95,95,13.179166666,2.297627769043595,13.051666667,5.716385642500765,11.8066666663,3.904375512797006,13.98,2.586918659833083
96,96,13.209166666,2.27511514448835,13.088333334,5.701494551517193,11.8066666663,3.904375512797006,13.888333333,2.576101587007771
97,97,13.149166666,2.3579732418923345,13.088333334,5.701494551517193,11.8983333333,3.9027882557572116,14.073333333,2.630908401360758
98,98,13.149166666,2.3579732418923345,13.088333334,5.701494551517193,12.3483333333,4.044554714177622,14.073333333,2.630908401360758
99,99,13.149166666,2.3579732418923345,13.071666667,5.677614967621897,12.3483333333,4.044554714177622,14.073333333,2.630908401360758
100,100,13.149166666,2.3579732418923345,12.983333334,5.5653802015497975,12.3483333333,4.044554714177622,14.073333333,2.630908401360758
101,101,13.149166666,2.3579732418923345,13.002380953,5.560697167042256,12.6033333333,4.128176292585138,14.236666666,2.4046996180021645
102,102,13.137261904,2.371227630515984,12.902380953,5.569729085352217,12.6733333333,4.188249287621232,14.353333333,2.4201928311634213
103,103,13.137261904,2.371227630515984,12.902380953,5.569729085352217,12.710000000299999,4.19108548322502,14.351666667,2.8012630886932253
104,104,13.137261904,2.371227630515984,12.802380953,5.4964806989358195,12.710000000299999,4.19108548322502,14.280238096,2.8282975231568708
105,105,13.123928571,2.379941349561814,13.157380953,5.444385955557706,12.710000000299999,4.19108548322502,14.835,2.530310597021111
106,106,13.123928571,2.379941349561814,13.157380953,5.444385955557706,12.7028571433,4.293394764021067,14.835,2.530310597021111
107,107,13.123928571,2.379941349561814,13.390714286,5.439270118288767,12.7928571433,4.321303873955582,14.768928571,2.639555140718997
108,108,13.115595238000001,2.375377630654319,13.790714286,5.593103099049577,12.8958333333,4.314280139054394,14.935595238,2.5910089111406887
109,109,13.115595238000001,2.375377630654319,13.900714286,5.705695488429686,12.8958333333,4.314280139054394,14.935595238,2.5910089111406887
110,110,12.900595238,2.3073332254000825,14.192380953,5.803969045887344,12.8958333333,4.314280139054394,14.935595238,2.5910089111406887
111,111,12.900595238,2.3073332254000825,14.192380953,5.803969045887344,13.125,4.317129604877371,14.913373016,2.610335303784836
112,112,13.075595238,2.4012322342292953,14.192380953,5.803969045887344,13.077380953,4.329440842809277,14.913373016,2.610335303784836
113,113,13.175595238,2.5086972207439624,14.192380953,5.803969045887344,13.077380953,4.329440842809277,14.913373016,2.610335303784836
114,114,13.0948412698,2.6252816420882263,14.232380953,5.846600203044558,13.077380953,4.329440842809277,14.913373016,2.610335303784836
115,115,13.0948412698,2.6252816420882263,14.367380953,5.938877810524533,13.077380953,4.329440842809277,15.030634921,2.6118717351867073
116,116,13.3484126988,2.488707341054804,14.367380953,5.938877810524533,13.066666667,4.33292733141618,15.030634921,2.6118717351867073
117,117,13.3055555559,2.5661936390187567,14.394166667,5.926890032772012,13.066666667,4.33292733141618,14.703968254,2.5722381187497345
