,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
18,18,0.0722222222,0.011111111000000005,0.0677777778,0.017916128136609415,0.0666666667,0.014814814791666667,0.065,0.017771989775377764
19,19,0.0761111112,0.009460770046700389,0.0705555555,0.018153816184039537,0.0722222223,0.015493704040138433,0.06999999999999999,0.018369772899483567
20,20,0.0811111112,0.010861391144127625,0.0738888889,0.01796391751835635,0.0772222222,0.01706318428254476,0.07388888889999999,0.01960690522765666
21,21,0.0838888888,0.01184316795752865,0.0794444444,0.019253916709838812,0.0811111112,0.01660482346502145,0.0761111111,0.018711952778275337
22,22,0.0855555554,0.012058385567586183,0.08166666659999999,0.02012478240797773,0.0833333334,0.01756820915288483,0.0822222222,0.018848904628822525
23,23,0.0900000001,0.013042086528431304,0.08722222219999999,0.0169826022991319,0.083888889,0.016861006744038055,0.0872222222,0.019781037095842717
24,24,0.0916666667,0.011188005626127505,0.09,0.01693204361440814,0.0883333335,0.01822922182072785,0.09,0.019209336885847063
25,25,0.0944444445,0.01255987041011144,0.0927777778,0.01960690516783899,0.0933333334,0.01405456736974203,0.0916666667,0.01981568006591303
26,26,0.0977777777,0.009147473578368025,0.0944444445,0.018702786999904217,0.0966666667,0.013907395161014484,0.0955555554,0.019910637118889737
27,27,0.0999999999,0.013094570126729665,0.0988888888,0.019029974253327423,0.10111111119999999,0.014768445922961018,0.098888889,0.02008213588971562
28,28,0.1000000001,0.01079805924237872,0.0994444444,0.02019282914592019,0.1055555555,0.015713484222786275,0.0988888889,0.01733238360883425
29,29,0.1022222221,0.009514987220732333,0.1016666666,0.022536359957570216,0.1094444444,0.012843363761193249,0.10166666669999999,0.01796391760769868
30,30,0.10333333339999999,0.01365858457902326,0.0999999999,0.023277416918738626,0.11,0.014534383027369367,0.1044444446,0.017916128405351346
31,31,0.10222222219999999,0.01836977300701394,0.0983333334,0.026326274119709062,0.1122222222,0.01566977462123767,0.1077777779,0.017607206412165555
32,32,0.1022222222,0.01928061509984207,0.1005555554,0.024769167591079982,0.1144444443,0.013658584425364185,0.1088888889,0.02015032667416203
33,33,0.101111111,0.020082135736025804,0.1016666665,0.024574569456895266,0.1172222223,0.016026812223735257,0.11166666659999999,0.01950167925167258
34,34,0.1005555555,0.02002227849535124,0.1033333331,0.024315033314298504,0.11777777789999999,0.01956312978949161,0.1133333335,0.01818212981800518
35,35,0.101111111,0.02008213601266747,0.1027777778,0.021476691726547346,0.1216666668,0.019850262402511455,0.1133333334,0.01928061494616632
36,36,0.10055555549999999,0.018416385158826484,0.1022222221,0.01997941327091979,0.1233333333,0.017133382930545824,0.11444444449999999,0.01818212988590525
37,37,0.1016666666,0.015940992187883304,0.1022222221,0.018555518519960085,0.1255555556,0.020487876674201357,0.11555555549999999,0.020420812979494333
38,38,0.1005555555,0.022291558511333333,0.101111111,0.019563129814734355,0.1255555556,0.020487876674201357,0.1161111113,0.019146751258954892
39,39,0.10111111119999999,0.022498285383228327,0.10222222219999999,0.017012865202965258,0.1261111112,0.020629663060681737,0.11888888889999999,0.02031980263086913
40,40,0.1033333332,0.022710680932602978,0.0972222221,0.02015883428659105,0.1277777778,0.020786985482077452,0.1199999999,0.019457667565209075
41,41,0.1022222222,0.020319802715928766,0.0977777777,0.01997941336978699,0.1261111111,0.021122479056569072,0.1188888888,0.02031980255188518
42,42,0.1044444445,0.02467900919101506,0.09833333329999999,0.023577499608847682,0.1283333335,0.022597145902729522,0.1172222223,0.01896679668025188
43,43,0.103888889,0.026714206500357798,0.09888888879999999,0.02453965741815224,0.1266666668,0.023394980237846284,0.11444444449999999,0.01509003626612712
44,44,0.105,0.0267655060682432,0.0972222224,0.024462675645269303,0.1266666666,0.02203625903326311,0.1188888888,0.012339504685552567
45,45,0.1049999999,0.025586401146071365,0.0983333335,0.02343159796213193,0.128888889,0.02108185121419094,0.12,0.010861391269159925
