,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
0,100,0.223811114,0.2194960357756068,0.5071945766,0.6661758516142904,0.8552560242,0.5769035926940713,0.4659692565,0.30969946428203193
1,200,1.2495151326,2.024338491010284,0.7964982181,0.3058533028223248,0.8952996289,0.3270031812949973,0.9597618783999999,0.5340693603531438
2,300,1.0290860961,0.6120096113230354,2.2060966344,1.4520424869948645,1.6142881726,0.9322920882332388,1.4297595479,0.9196845656052545
3,400,1.4097093235,0.7416336616617946,2.8904392693,2.9180220410586597,1.5858098366,0.389591028854478,1.9138788285,1.718506148105201
4,500,2.6242941668,1.8910544690207853,4.0009888835,4.929963786390892,1.8754600585,0.45175489160425936,2.2399777035,2.3943541389054723
5,600,2.3340249436000002,0.8571967637749748,4.3447357377,3.262034039211608,2.2875003975,0.7429120849826039,2.9533205473,1.519537859639432
6,700,2.1396919582000002,0.7430349698117281,5.4381100222,3.524360851517858,2.2096537549,0.7906017482829445,2.5796407573,1.255886510556538
7,800,2.8911147521,1.6429258346394597,4.9090402486,3.485648940046441,3.1183183253999998,1.4363188244899987,3.7370924839,1.3912464525141512
8,900,2.9887325723,1.40761729537775,4.1919801446,1.4030274599116077,2.8686613657,0.6673012415946409,4.0850228327,2.0299820112820144
9,1000,3.9532178781,2.616585437320247,4.5063792326000005,1.8528854113945685,3.2228145525,0.716590455671748,4.3412013381,2.3727223462489864
10,1100,3.7601239783,2.052648372657437,5.475101205900001,1.5035082247957015,3.6272064207,0.5983879558079214,4.2222720749,2.1379145441220277
11,1200,3.9069409521000003,1.1825473159638074,5.9489102971,4.082255561846235,3.9819273164,1.0868849652014918,4.8259511030999995,1.5329203528475634
12,1300,4.0025856281,1.8113541841647953,6.3975240931999995,2.3655502244679636,4.3941780106,1.075532787530874,5.7409297021,2.7253331595604853
13,1400,4.4569501026000005,2.1818231961108494,6.2149706703,2.8132467213480763,5.5479562297,2.150925628785985,7.0839598755,3.3531379627903095
14,1500,5.0724522931,2.1070231770177714,8.3274585432,5.311293790051913,4.6023759053,1.0908900385115938,5.8993843009,1.912034584687943
15,1600,5.2552575692,2.004965020636396,8.3925715362,2.404352028088619,4.8345938581,1.2892144631399804,6.4899814597,2.160607709120475
16,1700,4.6436018977,1.0812433202102505,7.5451324292,3.4822021595672745,5.4494820577,1.5961422270498995,7.5871367815,2.069236412634063
17,1800,4.7322812959,1.4928853781205305,7.5908172232,2.999684834945322,4.213779004,0.9261122803793118,6.2694793239,2.584884476943551
