,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
0,100,0.4548534542,0.4149261799575373,0.3359822128,0.24882312673985377,0.5666060811,0.3345607193970685,0.3014902013,0.3316335273183839
1,200,0.3709665949,0.2699709877039959,0.5789177942,0.24029772882522626,0.5387393544,0.18384412972165792,1.350938654,2.64258526398212
2,300,1.6942518083,2.189748301091753,0.9733630362,0.632882973301061,0.9627369067,0.2629725043739191,1.7333188973,3.0937635397321572
3,400,0.8810086930000001,0.3583597155434738,1.6528104056000001,1.547647586930137,1.1051758859,0.37826990587140047,1.4092694535999999,1.651189370769228
4,500,1.4263011604,1.0055810049270764,2.1712078155,2.3571015204511645,1.8771057866,2.0022983062888944,1.6025794973999998,1.1744478066959287
5,600,1.995619452,1.227509565058852,2.8803441442,2.0560308504249383,1.5419026912,0.6768534565764821,1.44168672,0.7016336574071795
6,700,1.8977413753999999,0.9688447585113691,1.9036760994,0.6450967962857654,2.0277451722,0.8227580875527112,1.7367383397,1.0236240218567958
7,800,2.6110571173999997,2.233348251292726,2.7914326969000003,1.4554953808610764,1.9843049293,0.4442267031906182,2.6378703258,1.1785773222969083
8,900,2.9446799618,1.6493836264229425,3.8996066261,2.5311438952500938,1.9272810773,0.18555555950596284,3.2395353224,2.2588862095699485
9,1000,2.6882797800000002,1.8309165327426804,3.9170340502000003,1.9025173394336865,2.3104774171,0.701551770600523,2.5322406953,1.1366661443455042
10,1100,2.2914044925,0.5823360973723173,3.5485747355,0.813016256543417,2.2714460726,0.4482072251850262,2.7095132082999998,1.1589816782332587
11,1200,2.3245326905,0.5265933640566479,3.6709277415,2.292318508777001,2.8105919638,0.8233939290039337,2.5500959232,0.9277029620808187
12,1300,3.1276881772,0.8791978293371828,5.1196886316,2.1786334684639015,2.7254447976000002,0.4928047441355037,3.8396966539,1.177858270941428
13,1400,3.0872787928,1.8208123034797337,4.6253318269,1.8404190964846976,3.1272663461,0.8586815965695246,3.255156541,1.4023702408682888
14,1500,3.0772337587,1.3034334095890519,4.966236066,1.808747851966854,2.8170342166999998,0.39406499592133387,3.219872278,1.6816728577521338
15,1600,3.5800628438,1.4636580925048523,5.3389486887,1.4919797058992452,3.6847578745,0.7749816307371303,3.6053689495,2.3829513626006857
16,1700,3.6314004936,1.0331927233313787,4.8596684614,1.1884219504396736,3.5472698302,0.714315133493164,4.2925034625,1.0701757071238167
17,1800,4.0493259074,1.226886622428607,5.2540185772,1.93591281342651,3.2029905306,0.7390634456554356,5.7297126471,1.158251500094947
