,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.9016266823,0.48275961741334417,0.5701880162,0.6037927565294156,0.6643253323,0.49608795580807113,0.5653655311,0.6054667761843745
2,2,1.1159001805,0.07970826552587866,0.8559433213000001,0.47422543053011684,0.9205386846,0.35556253031824825,0.8150723571,0.5704290348386749
3,3,1.1092582073000001,0.06527724308797109,0.9945004217,0.35610963216144126,1.035321562,0.10237485665913863,0.9996415403,0.37280464016860587
4,4,1.1322596916,0.04767503740614702,1.1008996484,0.09868940029981647,1.0321830112,0.09580258872759546,0.9787149703,0.3655898484003463
5,5,1.1354954067,0.03970387291369891,1.1133274438,0.09301442229955946,1.0386301902,0.06786060817645513,1.0878302314000001,0.12285651266895366
6,6,1.1313072694,0.039984864158475936,1.0937135055,0.076264437428747,1.0301490457,0.07832659740344296,1.0767758744,0.11079380236374928
7,7,1.1243919517,0.04704512559613429,1.0903042181,0.0726487594737901,1.0312629619,0.07967302637221241,1.0810273894,0.10523754229935792
8,8,1.1246676049,0.04654691300416843,1.0985273317,0.062199249504669936,1.0580267495,0.07443575045777841,1.0888928354,0.05505160916991142
9,9,1.119810339,0.04200423614266694,1.0932959541,0.06388688060627538,1.0552737676,0.06758535404926921,1.0930633971000001,0.055286537383269344
10,10,1.1165963416,0.03952330872170163,1.0888656237,0.05661880854817875,1.0487196864000001,0.0623284262325398,1.0885859978,0.04393030073938565
11,11,1.1139974816,0.037867684092169195,1.0972107492,0.05327041689451389,1.0429255823,0.05475802696749614,1.0860316588,0.04083352974919394
12,12,1.1007859272,0.04454757746648622,1.0970793719,0.0513661981371217,1.0515476413,0.04558436240359004,1.0824060857,0.03756165285936094
13,13,1.0889980177,0.062259631641268826,1.0973540538,0.052250547206865464,1.0505318527,0.05216297272115597,1.0789815708,0.038922959183854015
14,14,1.0958235232,0.04967164867274834,1.0926194051,0.0629542624876295,1.0380023641,0.04132974716747599,1.0342818731,0.06647980197621542
15,15,1.0633375562,0.070510880080672,1.0817683052,0.06868769682372179,1.0361681219,0.04541499905927292,1.0512364489000001,0.0671521299695997
16,16,1.0339308466000001,0.08032008770485963,1.0746771611,0.058601161535857975,1.0293761889,0.036394076267091006,1.0279337876,0.08035045585259756
17,17,1.0153428365,0.08168067502504367,1.0610618449,0.062341224487157565,1.0045993717,0.08617460074732301,1.0265791564,0.08766781742444052
18,18,1.0290688962999999,0.0981001098883633,1.0428682645,0.050110610333817425,0.9848839251,0.07394305968166336,1.0252243463,0.06887776954859462
19,19,1.0467872461,0.08010210520380044,1.0304819658,0.07688168216914823,0.997050334,0.07004124770393147,1.0056739462,0.16741826819303318
20,20,1.0329200426,0.07856563601268055,1.012422201,0.07314548882071308,0.9795839813,0.07311571641255589,1.0006849972,0.15950568791274644
21,21,0.9964935598,0.08900635483498956,1.0140165249,0.08636547021256694,0.9756811457,0.09398267267707289,1.0088723235000001,0.10271576739073268
22,22,0.9996363261,0.06613119703579498,1.0228527046,0.09406503074638486,0.9603683277,0.09954013563950811,0.9551311736,0.07316843217324992
23,23,0.9882056285,0.06950021958344951,1.0152648452,0.08617312629960258,0.9416237293,0.09362192618714935,0.9123211549,0.10076600773599945
24,24,0.9981581399,0.10447615202463989,0.984247039,0.10088086296283454,0.9242907317,0.07854446266330543,0.9007270253999999,0.10300559024620061
25,25,1.0191129929,0.07789735423576072,0.9735895804,0.108644717892539,0.960152178,0.06151676570333575,0.9377620399,0.08038857492529715
26,26,1.0222353171,0.08020418650054441,0.9221213295,0.11118121467801868,0.9619482394000001,0.06513152215214302,0.9384495789,0.03945497329499804
27,27,0.969872499,0.1080409439907008,0.9132151127,0.09584213033399558,0.9337061674,0.1018732721637213,0.9222883166,0.07575071092506047
28,28,0.938730818,0.11086007128114017,0.9435888947,0.0757171512417576,0.9303957819,0.06937491389095476,0.920040037,0.11873051849765824
29,29,0.9253507452999999,0.1183673841310258,0.9454118436,0.08652390286521745,0.9551694731,0.06550400577341811,0.8906034416999999,0.12139462192630983
30,30,0.9509349237,0.11528315267628518,0.9384926292,0.08770640359276254,0.9327598367000001,0.0971836928637518,0.9169212451000001,0.06436833844079276
31,31,0.9616302624,0.13249448958083543,0.9450139708999999,0.09047315742706417,0.9323512854,0.09612318629096754,0.9160820378,0.04132328217453298
32,32,0.9556177709,0.10158115898063137,0.9365910976,0.07628262446401754,0.8969119678,0.09587832650973982,0.8904265925,0.06920163889015682
33,33,0.9391800159,0.10447987493222412,0.9438117104,0.11234636701556147,0.9048054745,0.07996197774194791,0.8707437174,0.09383971246007598
34,34,0.9448414652,0.12714157261854722,0.9178965678,0.12021246659026891,0.9084728717,0.09809825239407605,0.8845755297,0.06657970791495903
35,35,0.9237415808,0.09846976329426688,0.8763424822,0.1108826195520177,0.9174429991999999,0.12688991142120087,0.8540148388,0.09046002698851689
36,36,0.9430543292,0.1275976584916234,0.8748308840000001,0.10268729732063771,0.9140522647,0.12309858419754799,0.8635242158,0.08432320104669042
37,37,0.9357697076,0.11599121013896094,0.8839601087,0.11171151155968417,0.8588451246,0.11110475355981479,0.8669663459,0.09071412676048125
38,38,0.9257158054000001,0.12399426609938811,0.8963140955,0.09715251589383776,0.858241417,0.11008849129279695,0.8866359554000001,0.07617890641971717
39,39,0.9024257197,0.11013663333613163,0.8971839306,0.09657214846294129,0.8666598287,0.10303312334510323,0.8681665796,0.07387232763826324
