,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
0,100,0.8,1.3374935098492586,1.0,1.4142135623730951,1.0,1.0540925533894598,2.45,1.3834337312964755
1,200,2.265,1.5318924389278918,3.4166666667,1.408199095112374,1.95,1.7859015774796898,2.575,2.5550875175269874
2,300,4.7833333333,3.161106229230169,4.4266666666,2.511347088270937,4.815,2.216582426689484,5.2857142858,1.8312480409354939
3,400,6.2216666667,2.488244584298783,8.7783333333,4.923739733482061,4.2797619047,1.83519978170406,6.2933333337,3.7518653802132174
4,500,8.290952381,2.153574258299684,10.6361111111,4.332392466732322,6.5490476183,3.63804558170759,7.8054761908,3.1284804359456806
5,600,10.6477777783,2.5618979273457634,10.7833333334,4.334615194062789,5.608333333,3.1254357715414445,9.7527380947,1.4610772747640943
6,700,9.744642857,1.6775824743768695,9.5958333329,5.214896893014932,10.016666666599999,6.85093149477599,14.3400432893,5.05963691580145
7,800,10.574880952400001,2.147941092143608,15.222619048,5.788014572323882,10.8905830271,2.0483202745732707,15.2525,4.805526733503805
8,900,12.473095238400001,3.105766547031213,15.942619047,3.6592334217499403,14.1200000003,6.757546307615064,15.256349207,2.9883480092968755
9,1000,13.168971306,3.2774922571621623,15.49484127,3.8053015490337,16.987301588,5.983446506618967,15.994069264,4.122128486136858
10,1100,14.330238096,2.6105552681305997,19.575,9.566466639185126,16.393333333,5.056649080738751,15.9515873007,4.451902991050371
11,1200,16.497142856700002,4.001267089687382,17.32,7.372809571645878,21.8175,9.868434252581858,17.638095238,7.536940186370339
12,1300,16.855223664,3.675372673323299,24.488571428,8.327037742933133,17.848333333,4.5812854007739405,16.772936509,8.229500725680664
13,1400,17.866388889,4.009509111811697,27.053333334,10.74002781779256,19.378571429,7.635021943845052,22.396428571,5.8796851796807985
14,1500,17.754740259000002,3.45995689130035,28.082142858,8.752400329091156,25.511904763,4.898561603612354,22.914776335,5.396401831465732
15,1600,20.999414752,2.529460116979992,25.694166666,7.275609474707224,25.48904762,9.348502163221726,24.619761905,6.70840806725447
16,1700,22.514451105,5.526200499443157,25.3075,6.88908652304319,31.88,16.058405745132628,22.228510378,3.094224001843225
17,1800,20.397857143,5.0130572076110385,30.870714286000002,8.767480885478163,32.349621212,8.270044776944337,26.40611111,6.055970340006723
