,pedestrian_flow,bus flag_mean,bus flag_stdv,backing road_mean,backing road_stdv,backing footway_mean,backing footway_stdv,backing building_mean,backing building_stdv
71,71,2.0678482319,0.690073435979842,2.8023156063,0.8423843572007297,3.7345010352,1.064552266362996,2.7351303336,0.9231353384349972
72,72,2.0662329823,0.6900592647717667,2.8080603641,0.8491369086246991,3.7479346233,1.0907496644824501,2.8308562578,0.893278040109231
73,73,2.0918432777,0.6653691361072344,2.8695936814,0.9416047800557739,3.8301816884,1.1062838601132947,2.8374871072,0.8770398598534892
74,74,2.0750603305,0.622135330837791,2.9114947648,0.9606601943019959,3.8526465190000003,1.1285122499095839,2.8105499677,0.8518978820875348
75,75,2.0579731976,0.6242369920270191,2.9338956669,0.9685939189282741,3.9021064271,1.0161930971214537,2.8575169752,0.7848179837939437
76,76,2.1223969189,0.6919138523307165,2.9392384090999997,0.9348877323174664,3.9239832661,0.9164552926666957,2.8671545369,0.7429198820967817
77,77,2.184382484,0.7253405247678767,2.9229030988,0.9195463904712445,3.9631122237,0.8834525434469227,2.9426963822,0.8356302599212744
78,78,2.2086562064,0.7188976713302888,2.9202273503,0.9204911611388634,3.9561364868,0.8390161193085713,3.0264043586000002,0.8752669449819193
79,79,2.2324820412,0.7203644198566443,2.9565753438,0.9271505648836362,3.9537204407,0.8202867225193516,3.0408146299,0.8165625095325774
80,80,2.2478494815,0.7357646638035271,2.9604976623,0.9099986650318749,3.9671937288,0.81729312397679,3.1104854516000002,0.7977828425101459
81,81,2.2541725785,0.7448526191151011,2.9659620543,0.8857677828138802,4.0021620596,0.8637274130614266,3.1711869271,0.7584348278334011
82,82,2.2736811147,0.7496282279677732,2.9801244366,0.8497659175568776,3.9992402122,0.8806927626753497,3.2897895345,0.7785160736017758
83,83,2.3119192358,0.7486494054692605,3.3401270502,1.2565658304764353,3.9919365413000003,0.882631463043142,3.2693446391,0.7295066779649613
84,84,2.3134947952,0.7673089763187513,3.3322851360000003,1.2573410653551396,3.9769112763,0.8780972842736622,3.3436232019,0.7474469325509546
85,85,2.3436414727,0.7597287520184696,3.3527379742,1.2415986391782836,3.9838191775,0.863026875294544,3.3347277739,0.7366441289704688
86,86,2.3447185446,0.7730327420589324,3.3661765641,1.227584513031891,4.0049582667,0.8776515168727512,3.3681512549,0.7277771192762631
87,87,2.3487054089,0.7603005440203284,3.3899341308,1.1691507736855042,4.0414841571,0.9260838040335237,3.3586994851,0.728356448614216
88,88,2.4042260591,0.7915327596252935,3.4608512478,1.1169164031190641,4.080613788,0.904323100122079,3.3394282006,0.7285300631189527
89,89,2.4069920337,0.7859687079934008,3.4620202456999998,1.1094071143258977,4.1324851061,0.8961722128932341,3.3635360217,0.7437754787900569
90,90,2.4196893511,0.7692050975045592,3.460286366,1.1093447156677134,4.12593175,0.8880998550640681,3.3593210223,0.7365814808013408
91,91,2.4172206727,0.758702518961538,3.6585863074000002,1.5348431529550597,4.1252700156,0.8995389879281139,3.3679354376,0.7373659842877943
92,92,2.4317788909,0.7654164287074264,3.6203249861,1.4499628428951323,4.1327242674999995,0.9147895200845223,3.4395618012,0.7025607139899557
93,93,2.4608828398,0.7687247928818024,3.6235960682,1.4402378834057952,4.1434365383,0.9045230921558945,3.4516981692,0.677320807092031
94,94,2.4642161079,0.7708491060210599,3.5983044426,1.4411595909345742,4.136566508,0.8661748905476964,3.4770885593000003,0.6579066049592313
95,95,2.4616382045000003,0.7723011047067059,3.624791981,1.4308399494353015,4.1379320457,0.8780792683291508,3.4633523041000003,0.6145667958423722
96,96,2.4507904252,0.7768536196925321,3.6237960327999996,1.428731426373897,4.1235223504,0.8778676876198586,3.5110619459,0.5901424035067926
97,97,2.4843738358,0.7368647529370356,3.654870681,1.4107570896059218,4.1136654548,0.8640409184274817,3.5127942275,0.575197760898493
98,98,2.5134758233000003,0.6994824619761175,3.6550168872,1.4127518827523224,4.1378837551,0.8881759549321462,3.5144085795,0.5373556915549674
99,99,2.5553484716,0.715660849784879,3.6929287797,1.4014091757429739,4.1281846091,0.8691622298841482,3.5074557964,0.5360894866745861
100,100,2.5455995221,0.7161887995391771,3.6855570767,1.4041087070966332,4.1457593896,0.8223039777094135,3.4994588548,0.5028643339420442
101,101,2.5732120787,0.6819145052558852,3.6949865084,1.3924677902535423,4.1491560654,0.815515992124819,3.4892510404,0.4982402183549713
102,102,2.5603909445,0.6549033739320428,3.6962902714,1.3101704940250563,4.1251116583,0.8041081221374358,3.5399736623,0.6657461924397261
103,103,2.6687180407,0.6068498902319897,3.8476763058000003,1.481164302485096,4.1311929312,0.8073499023038855,3.5332804254,0.6723358501516163
104,104,2.6687180407,0.6068498902319897,3.8913499341,1.5717344192929135,4.1374614114,0.8490137507259234,3.619820347,0.8944474039716385
